,dynamic-RLS-opt,T[dynamic-RLS-opt],dynamic-RLS-drift,T[dynamic-RLS-drift],dynamic-(1+1){>0}-p-opt,T[dynamic-(1+1){>0}-p-opt],dynamic-(1+1){>0}-p-drift,T[dynamic-(1+1){>0}-p-drift],dynamic-(1+1)-p-opt,T[dynamic-(1+1)-p-opt],dynamic-(1+1)-p-drift,T[dynamic-(1+1)-p-drift],dynamic-(1+1)-Baeck,T[dynamic-(1+1)-Baeck],static-RLS-1,T[static-RLS-1],static-(1+1)-1/n,T[static-(1+1)-1/n],old-1+1{>0},T[old-1+1{>0}]
2798,1,17663.86970266734,1,17663.86970266734,1.1111111111111111e-07,17666.746816802097,0.9999940391390134,,0.0003857485768765195,47197.64539805471,0.00038387574509992674,47198.09394184796,0.00038491147036181676,47197.65029107485,1,17663.86970266734,0.0003333333333333333,47233.01729720934,0.0003333333333333333,29859.857700694258
2797,1,17678.648027790514,1,17678.648027790514,1.1111111111111111e-07,17681.527271813688,0.9999940391390134,,0.00038605452172019264,47233.71098323691,0.00038387574509992674,47234.16006609107,0.0003852080123266564,47233.71595668075,1,17678.648027790514,0.0003333333333333333,47269.429867596875,0.0003333333333333333,29882.877067918802
2796,1,17693.353910143476,1,17693.353910143476,1.1111111111111111e-07,17696.235271979982,0.9999940391390134,,0.0003863610006454826,47269.57941931964,0.00038387574509992674,47270.029197943484,0.00038550501156515033,47269.58447438462,1,17693.353910143476,0.0003333333333333333,47305.64692959027,0.0003333333333333333,29905.772838279077
2795,1,17707.98805648496,1,17707.98805648496,1.1111111111111111e-07,17710.871524177513,0.9999940391390134,,0.0003866680151370285,47305.25262752043,0.0003891953049019302,47305.70310798597,0.00038580246913580245,47305.257765418035,1,17707.98805648496,0.0003333333333333333,47341.670403707016,0.0003333333333333333,29928.54622589143
2794,1,17722.551163281096,1,17722.551163281096,1.1111111111111111e-07,17725.436724988507,0.9999940391390134,,0.0003869755666852246,47340.732501073304,0.00038944357995061754,47341.18364406921,0.0003861003861003861,47340.73772302925,1,17722.551163281096,0.0003333333333333333,47377.502182482654,0.0003333333333333333,29951.198427182557
2793,1,17737.043916904306,1,17737.043916904306,1.1111111111111111e-07,17739.931560899793,0.9999940391390134,,0.0003872836567860204,47376.02090576963,0.0003896932085648199,47376.47267566603,0.0003863987635239567,47376.02621302388,1,17737.043916904306,0.0003333333333333333,47413.14413101157,0.0003333333333333333,29973.730621231312
2792,1,17751.466993827402,1,17751.466993827402,1.1111111111111111e-07,17754.356708496944,0.9999940391390134,,0.00038759228694127334,47411.11968048573,0.00038994418033756783,47411.57204326321,0.0003866976024748647,47411.12507429276,1,17751.466993827402,0.0003333333333333333,47448.598087474624,0.0003333333333333333,29996.143970102334
2791,1,17765.82106081307,1,17765.82106081307,1.1111111111111111e-07,17768.712834653776,0.9999940391390134,,0.0003879014586583752,47446.03063769808,0.00039019648503042293,47446.483560906054,0.0003869969040247678,47446.036119326855,1,17765.82106081307,0.0003333333333333333,47483.86586365434,0.0003333333333333333,30018.439619171702
2790,1,17780.1067750988,1,17780.1067750988,1.1111111111111111e-07,17783.000596717342,0.9999940391390134,,0.00038821117345095137,47480.75556398607,0.0003904501125831677,47481.20901667789,0.0003872966692486445,47480.76113472026,1,17780.1067750988,0.0003333333333333333,47518.94924543769,0.0003333333333333333,30040.61869744482
2789,1,17794.324784577493,1,17794.324784577493,1.1111111111111111e-07,17797.220642688528,0.9999940391390134,,0.00038852143283777757,47515.29622052301,0.0003873717139708396,47515.74979712788,0.0003875968992248062,47515.301881661144,1,17794.324784577493,0.0003333333333333333,47553.849993307114,0.0003333333333333333,30062.682317866776
2788,1,17808.47572797374,1,17808.47572797374,1.1111111111111111e-07,17811.373611398394,0.9999940391390134,,0.0003888322383439442,47549.65434355547,0.00038762795772365877,47550.108073137526,0.0003878975950349108,47549.66009641091,1,17808.47572797374,0.0003333333333333333,47588.5698428198,0.0003333333333333333,30084.63157762536
2787,1,17822.56023501601,1,17822.56023501601,1.1111111111111111e-07,17825.460132680375,0.9999940391390134,,0.00038914359150053686,47583.8316448713,0.00038788549515502373,47584.28553994474,0.00038819875776397513,47583.83749077248,1,17822.56023501601,0.0003333333333333333,47623.11050507571,0.0003333333333333333,30106.46755844698
2786,1,17836.578926604816,1,17836.578926604816,1.1111111111111111e-07,17839.480827538475,0.9999940391390134,,0.0003894554938440418,47617.829812256874,0.00038814431686694635,47618.283885760284,0.0003885003885003885,47617.835752547384,1,17836.578926604816,0.0003333333333333333,47657.47366717493,0.0003333333333333333,30128.191326885742
2785,1,17850.53241497693,1,17850.53241497693,1.1111111111111111e-07,17853.43630831152,0.9999940391390134,,0.00038976794691716014,47651.65050994355,0.00038840441361972426,47652.10477499981,0.00038880248833592535,47651.656545982274,1,17850.53241497693,0.0003333333333333333,47691.660992664,0.0003333333333333333,30149.80393460561
2784,1,17864.421303865838,1,17864.421303865838,1.1111111111111111e-07,17867.32717883364,0.9999940391390134,,0.0003900809522689317,47685.295379043906,0.00038866577633311103,47685.74984893446,0.0003891050583657588,47685.301512205144,1,17864.421303865838,0.0003333333333333333,47725.67412197222,0.0003333333333333333,30171.306418656295
