,dynamic-RLS-opt,T[dynamic-RLS-opt],dynamic-RLS-drift,T[dynamic-RLS-drift],dynamic-(1+1){>0}-p-opt,T[dynamic-(1+1){>0}-p-opt],dynamic-(1+1){>0}-p-drift,T[dynamic-(1+1){>0}-p-drift],dynamic-(1+1)-p-opt,T[dynamic-(1+1)-p-opt],dynamic-(1+1)-p-drift,T[dynamic-(1+1)-p-drift],dynamic-(1+1)-Baeck,T[dynamic-(1+1)-Baeck],static-RLS-1,T[static-RLS-1],static-(1+1)-1/n,T[static-(1+1)-1/n],old-1+1{>0},T[old-1+1{>0}]
400,1,2593.6887588194,1,2593.6887588194,4.6615426005847514e-06,2596.712104942285,5.9608609865491405e-06,2597.2604381067536,0.003432735008993215,6644.640353719668,0.0034226779020163135,6644.645954904518,0.0033112582781456954,6644.738798963507,1,2593.6887588194,0.002,6693.603893599833,0.002,4233.629127146181
399,1,2598.639253868904,1,2598.639253868904,6.226174432037646e-06,2601.6671932364884,5.9608609865491405e-06,2602.215330308654,0.0034595569196572947,6653.884540255682,0.0034493481703233887,6653.890170463677,0.0033333333333333335,6653.987594202071,1,2598.639253868904,0.002,6703.810213057757,0.002,4240.084509332651
398,1,2603.5412146532167,1,2603.5412146532167,6.666365847411811e-06,2606.5739907944635,5.9608609865491405e-06,2607.1216158641155,0.003486857759854578,6662.994328199599,0.0034764591671076787,6662.999987544093,0.003355704697986577,6663.102188338284,1,2603.5412146532167,0.002,6713.891199386186,0.002,4246.460619725321
397,1,2608.3955835852544,1,2608.3955835852544,6.219105808108669e-06,2611.432797715902,5.9608609865491405e-06,2611.9802385918597,0.0035146510416275956,6671.972253053307,0.0035031159140434002,6671.977947946971,0.0033783783783783786,6672.085124535277,1,2608.3955835852544,0.002,6723.849392527404,0.002,4252.759064809102
396,1,2613.2032758929454,1,2613.2032758929454,5.766302037089367e-06,2616.2445375400257,5.9608609865491405e-06,2616.7921150850702,0.003542950787440679,6680.820775793448,0.003531164638175431,6680.826505514603,0.003401360544217687,6680.938871707814,1,2613.2032758929454,0.002,6733.687258578506,0.002,4258.981404362646
395,1,2617.965180654849,1,2617.965180654849,5.255104931408947e-06,2621.010070782354,5.9608609865491405e-06,2621.558135748555,0.0035717715537101485,6689.542285675276,0.00355973006767709,6689.548050497006,0.003424657534246575,6689.665827335847,1,2617.965180654849,0.002,6743.407192608502,0.002,4265.129153240149
394,1,2622.682161786923,1,2622.682161786923,4.5044113859968025e-06,2625.730111403274,5.9608609865491405e-06,2626.2791657869825,0.0036011284555808,6698.139102903192,0.0035897040591887177,6698.14489728783,0.0034482758620689655,6698.268320145163,1,2622.682161786923,0.002,6753.011521342484,0.002,4271.203783069044
393,1,2627.3550589831843,1,2627.3550589831843,4e-06,2630.4056814113233,5.9608609865491405e-06,2630.9560461469487,0.0036310371930152914,6706.613481175373,0.003619319445348872,6706.619306540517,0.003472222222222222,6706.748612662393,1,2627.3550589831843,0.002,6762.50250572036,0.002,4277.206723868377
392,1,2631.984688612813,1,2631.984688612813,6.308327465562553e-06,2635.0394586183397,5.9608609865491405e-06,2635.589594415422,0.0036615140782727375,6714.967610109494,0.0036489258696470743,6714.97347046501,0.0034965034965034965,6715.108903651525,1,2631.984688612813,0.002,6771.882343337071,0.002,4283.139365592213
391,1,2636.571844576115,1,2636.571844576115,5.529832453857353e-06,2639.630190959323,5.9608609865491405e-06,2640.180605676976,0.003692576064863628,6723.203617556039,0.0036802299044761057,6723.209509203899,0.0035211267605633804,6723.351330438295,1,2636.571844576115,0.002,6781.153170770857,0.002,4289.003059602245
390,1,2641.1172991215685,1,2641.1172991215685,4.212789826299698e-06,2644.1783260928237,5.9608609865491405e-06,2644.72985333206,0.003724240778062223,6731.323571805267,0.003711409459872076,6731.329496847535,0.0035460992907801418,6731.47797112869,1,2641.1172991215685,0.002,6790.317065805669,0.002,4294.799120073433
389,1,2645.621803626072,1,2645.621803626072,4.483570182579698e-06,2648.685637802061,5.9608609865491405e-06,2649.2380898784086,0.0037565265470559505,6739.3294836936075,0.003742627194839797,6739.335447027925,0.0035714285714285713,6739.490846727185,1,2645.621803626072,0.002,6799.3760495534,0.002,4300.528825336304
388,1,2650.086089340357,1,2650.086089340357,4.2019167039527e-06,2653.1525120311762,5.9608609865491405e-06,2653.706047657567,0.003789452438846636,6747.223308614776,0.0037778700943755916,6747.229294369767,0.0035971223021582736,6747.391923160135,1,2650.086089340357,0.002,6808.332088481416,0.002,4306.193419159334
387,1,2654.510868101418,1,2654.510868101418,4e-06,2657.5797154114516,5.9608609865491405e-06,2658.134439568386,0.0038230382939885353,6755.006948440679,0.0038104400914107887,6755.012963564817,0.0036231884057971015,6755.183113209305,1,2654.510868101418,0.002,6817.1870963502715,0.002,4311.794111974535
386,1,2658.8968330136977,1,2658.8968330136977,4e-06,2661.968066138851,5.9608609865491405e-06,2662.523959749217,0.003857304764272023,6762.682253356784,0.0038437570290326076,6762.688300864001,0.0036496350364963502,6762.866278360327,1,2658.8968330136977,0.002,6825.942936066465,0.002,4317.332082049301
385,1,2663.2446591006533,1,2663.2446591006533,6.661247846109582e-06,2666.3198022268007,5.9608609865491405e-06,2666.8752842304566,0.0038922733524743873,6770.251023616428,0.0038777428801436563,6770.257106955463,0.003676470588235294,6770.443230570463,1,2663.2446591006533,0.002,6834.601421454576,0.002,4322.808476607265
384,1,2667.5550039282384,1,2667.5550039282384,6.329863078197084e-06,2670.633802562579,5.9608609865491405e-06,2671.1890715589575,0.003927966461726619,6777.715011218166,0.003912436698897234,6777.7211339018495,0.003703703703703704,6777.91573395984,1,2667.5550039282384,0.002,6843.164318953014,0.002,4328.224412900838
383,1,2671.828508201742,1,2671.828508201742,5.993492153119854e-06,2674.910712873698,5.9608609865491405e-06,2675.465963395754,0.003964407413165809,6785.075921510121,0.003947853391721474,6785.082087170516,0.0037313432835820895,6785.285506430106,1,2671.828508201742,0.002,6851.633349237248,0.002,4333.58097923789
382,1,2676.065796337334,1,2676.065796337334,5.6527902805503484e-06,2679.1511622403423,5.9608609865491405e-06,2679.706585088464,0.004001620528975624,6792.335414724968,0.003985257404220477,6792.341619419284,0.0037593984962406013,6792.554221214173,1,2676.065796337334,0.002,6860.01018877426,0.002,4338.87923596492
381,1,2680.2674770096023,1,2680.2674770096023,5.255404650305815e-06,2683.355735120888,5.9608609865491405e-06,2683.9115462196405,0.004039631159328629,6799.49510744906,0.004022634215518429,6799.501353663195,0.003787878787878788,6799.723508360523,1,2680.2674770096023,0.002,6868.296471311644,0.002,4344.120216408888
380,1,2684.434143676268,1,2684.434143676268,4.69204308693254e-06,2687.524942881297,5.9608609865491405e-06,2688.0814411322726,0.004078465739570996,6806.556574028924,0.004060835459627071,6806.562863102512,0.003816793893129771,6806.794956155312,1,2684.434143676268,0.002,6876.493789304618,0.002,4349.304927779801
379,1,2688.5663750812255,1,2688.5663750812255,4.123791845219901e-06,2691.659372148639,5.9608609865491405e-06,2692.216849433572,0.00411815184511705,6813.521347918212,0.004099877019228443,6813.527681229878,0.0038461538461538464,6813.770112485397,1,2688.5663750812255,0.002,6884.603695284072,0.002,4354.43435203597
378,1,2692.664735736962,1,2692.664735736962,4e-06,2695.7598308698166,5.9608609865491405e-06,2696.3183364781157,0.004158718249371047,6820.390922968,0.004139778480668224,6820.397301923675,0.003875968992248062,6820.650486145136,1,2692.664735736962,0.002,6892.627703168508,0.002,4359.509446713814
377,1,2696.729776387368,1,2696.729776387368,6.309712604802535e-06,2699.8281287088967,5.9608609865491405e-06,2700.3864538313424,0.004200194984896577,6827.166754663175,0.004180562976875205,6827.173180720643,0.00390625,6827.437548089734,1,2696.729776387368,0.002,6900.56728952263,0.002,4364.531145723887
376,1,2700.762034451883,1,2700.762034451883,5.732826851674061e-06,2703.8632986821135,5.9608609865491405e-06,2704.421739714368,0.004242613407986186,6833.850261307488,0.004225590445116179,6833.856717790397,0.003937007874015748,6834.132732637693,1,2700.762034451883,0.002,6908.423894765166,0.002,4369.500360114822
375,1,2704.7620344518823,1,2704.7620344518823,5.007916169824946e-06,2707.8658020220764,5.9608609865491405e-06,2708.4247194309996,0.004286006266814604,6840.442825159709,0.004268223921364908,6840.449317585363,0.003968253968253968,6840.737438624789,1,2704.7620344518823,0.002,6916.198924328338,0.002,4374.4179788066795
374,1,2708.730288420136,1,2708.730288420136,4.073749278533714e-06,2711.8360600675564,5.9608609865491405e-06,2712.3959057778125,0.0043304077734006245,6846.945793523193,0.004311829803609316,6846.952323359972,0.004,6847.253030511916,1,2708.730288420136,0.002,6923.893749771318,0.002,4379.284869295204
373,1,2712.6672962941507,1,2712.6672962941507,6.4751328096762965e-06,2715.7762031077727,5.9608609865491405e-06,2716.3357994380744,0.004375853679579198,6853.360479791026,0.004355394876418976,6853.3670542417685,0.004032258064516129,6853.680839448914,1,2712.6672962941507,0.002,6931.509709849811,0.002,4384.101878328309
372,1,2716.5735462941498,1,2716.5735462941498,5.547480072735256e-06,2719.685095977097,5.9608609865491405e-06,2720.2448893602923,0.00442238135719822,6859.688164448831,0.004401286825318992,6859.694782886254,0.0040650406504065045,6860.022164296478,1,2716.5735462941498,0.002,6939.048111543844,0.002,4388.869832556151
371,1,2720.4495152863974,1,2720.4495152863974,4.149143284732451e-06,2723.5630103073313,5.9608609865491405e-06,2724.123653122075,0.00447002988277929,6865.930096037196,0.004448273016573177,6865.936759417104,0.004098360655737705,6866.2782726080795,1,2720.4495152863974,0.002,6946.510231045689,0.002,4393.58953915598
370,1,2724.2956691325503,1,2724.2956691325503,5.996009828641493e-06,2727.4119310125384,5.9608609865491405e-06,2727.9725572800107,0.004518840126890317,6872.087492075521,0.004496393078562577,6872.094201299073,0.004132231404958678,6872.450401573712,1,2724.2956691325503,0.002,6953.897314709778,0.002,4398.261786432944
369,1,2728.112463025679,1,2728.112463025679,6.373856361443724e-06,2731.231618966438,5.9608609865491405e-06,2731.792057706187,0.004568854848463451,6878.1615399491475,0.004546283370591641,6878.168292907532,0.004166666666666667,6878.539758927219,1,2728.112463025679,0.002,6961.210579966335,0.002,4402.887344397959
368,1,2731.900341813557,1,2731.900341813557,5.8349427122850255e-06,2735.0221048349495,5.9608609865491405e-06,2735.582599911959,0.004620118794349631,6884.1533977613335,0.004596769651434643,6884.160196304494,0.004201680672268907,6884.547523818846,1,2731.900341813557,0.002,6968.451216200372,0.002,4407.4669653236615
367,1,2735.659740309797,1,2735.659740309797,5.240872630821911e-06,2738.7838077155393,5.9608609865491405e-06,2739.344619359556,0.004672678804380148,6890.064195151736,0.004648744065279909,6890.071039245151,0.00423728813559322,6890.474847654595,1,2735.659740309797,0.002,6975.620385597648,0.002,4412.001384279461
366,1,2739.3910835933784,1,2739.3910835933784,4.381924025282959e-06,2742.5170470266003,5.9608609865491405e-06,2743.0785417620527,0.004726583922224991,6895.895034082855,0.004702210263650788,6895.901923191149,0.004273504273504274,6896.322854903786,1,2739.3910835933784,0.002,6982.719223959002,0.002,4416.491319646606
365,1,2743.0947872970814,1,2743.0947872970814,4e-06,2746.222453949026,5.9608609865491405e-06,2746.784783372232,0.0047818855123091045,6901.646989595964,0.004757065777107379,6901.653923341368,0.004310344827586207,6902.092643876319,1,2743.0947872970814,0.002,6989.748841484549,0.002,4420.937473614172
364,1,2746.771257885316,1,2746.771257885316,6.034043968751958e-06,2749.901452837787,5.9608609865491405e-06,2750.463751260831,0.004838637383225015,6907.321110537808,0.004810025166823363,6907.328104926071,0.004347826086956522,6907.785287470896,1,2746.771257885316,0.002,6996.710323528977,0.002,4425.340532656787
363,1,2750.4208929218116,1,2750.4208929218116,5.1109445516324575e-06,2753.5531947853274,5.9608609865491405e-06,2754.1158435846287,0.00489689591781716,6912.918420259415,0.0048678032967034044,6912.925470331698,0.0043859649122807015,6913.40183389549,1,2750.4208929218116,0.002,7003.604731329321,0.002,4429.70116799493
362,1,2754.044081327608,1,2754.044081327608,4e-06,2757.1780057832175,5.9608609865491405e-06,2757.741449844823,0.0049567202103985375,6918.439917288352,0.004927092549414358,6918.447022826376,0.004424778761061947,6918.943307361224,1,2754.044081327608,0.002,7010.433102706289,0.002,4434.020036038519
361,1,2757.641203629766,1,2757.641203629766,5.909168102364257e-06,2760.7774867686608,5.9608609865491405e-06,2761.3409511361087,0.005018172211422623,6923.886575975458,0.004988079449846646,6923.8937360381215,0.004464285714285714,6924.410708750839,1,2757.641203629766,0.002,7017.196452740396,0.002,4438.297778814553
360,1,2761.212632201194,1,2761.212632201194,6.544829166645182e-06,2764.3514853272363,5.9608609865491405e-06,2764.9147203868683,0.005081316885954727,6929.259347117386,0.005049854986359896,6929.266565136053,0.0045045045045045045,6929.80501626279,1,2761.212632201194,0.002,7023.89577442388,0.002,4442.535024379446
359,1,2764.7587314919733,1,2764.7587314919733,6.2673994332642415e-06,2767.9000058512243,5.9608609865491405e-06,2768.463122590836,0.005146222353843235,6934.5591585559605,0.005113046260183188,6934.566438308405,0.004545454545454545,6935.127186031986,1,2764.7587314919733,0.002,7030.532039289526,0.002,4446.732387216755
358,1,2768.279858252536,1,2768.279858252536,5.98547040366936e-06,2771.4234075942113,5.9608609865491405e-06,2771.986515030613,0.005212960086819171,6939.786915755421,0.005178294391303428,6939.7942593702555,0.0045871559633027525,6940.378152728179,1,2768.279858252536,0.002,7037.106198017319,0.002,4450.890468620868
357,1,2771.7763617490386,1,2771.7763617490386,5.699392631950992e-06,2774.9220422892276,5.9608609865491405e-06,2775.4852474933587,0.005281605070403386,6944.94350235862,0.005245953236892455,6944.950909670611,0.004629629629629629,6945.558830132885,1,2771.7763617490386,0.002,7043.619181019847,0.002,4455.009857067274
356,1,2775.24858397126,1,2775.24858397126,5.409614592593874e-06,2778.39625454912,5.9608609865491405e-06,2778.959662479001,0.005352235995954087,6950.029780723136,0.005315966669448141,6950.037250369992,0.004672897196261682,6950.67011169574,1,2775.24858397126,0.002,7050.071899007397,0.002,4459.091128569979
355,1,2778.696859833328,1,2778.696859833328,4.945656918297048e-06,2781.8463202052803,5.9608609865491405e-06,2782.4100954012624,0.005424935459089167,6955.04659243825,0.0053867562398464105,6955.054129494398,0.0047169811320754715,6955.7128710711,1,2778.696859833328,0.002,7056.46524353351,0.002,4463.134847026568
354,1,2782.1215173675737,1,2782.1215173675737,4.4677424464892755e-06,2785.272568260064,5.9608609865491405e-06,2785.836874781803,0.005499790168704671,6959.994758823748,0.005460143788705878,6960.002364275441,0.004761904761904762,6960.687962635679,1,2782.1215173675737,0.002,7062.800087521881,0.002,4467.141564551447
353,1,2785.522877911791,1,2785.522877911791,4e-06,2788.6753295681688,5.9608609865491405e-06,2789.2403224377604,0.005576891167394837,6964.875081411433,0.005536830666704744,6964.882751932277,0.004807692307692308,6965.5962219880075,1,2785.522877911791,0.002,7069.077285775267,0.002,4471.1118217977455
352,1,2788.9012562901685,1,2788.9012562901685,4e-06,2792.0550857694216,5.9608609865491405e-06,2792.62075366295,0.005656334063814154,6969.688342410197,0.005613385104087262,6969.696087335253,0.0048543689320388345,6970.438466430374,1,2788.9012562901685,0.002,7075.297675467242,0.002,4475.046148268321
351,1,2792.2569609881543,1,2792.2569609881543,6.416109437889419e-06,2795.4129640017914,5.9608609865491405e-06,2795.978477402988,0.005738219277718865,6974.435305155555,0.005693644094166604,6974.443124232289,0.004901960784313725,6975.21549543397,1,2792.2569609881543,0.002,7081.462076617398,0.002,4478.945062616341
350,1,2795.5902943214874,1,2795.5902943214874,6.128759750975888e-06,2798.7483388728156,5.9608609865491405e-06,2799.3137964245816,0.005822652298609756,6979.116714544383,0.005777944271508385,6979.12460258899,0.0049504950495049506,6979.928091087857,1,2795.5902943214874,0.002,7087.571292550699,0.002,4482.8090729358
349,1,2798.901552599632,1,2798.901552599632,5.838066932710365e-06,2802.0615096835577,5.9608609865491405e-06,2802.627007479205,0.005909743958688268,6983.733297455787,0.005863215040470629,6983.741258739538,0.005,6984.577018532398,1,2798.901552599632,0.002,7093.626110341616,0.002,4486.638677042448
348,1,2802.1910262838414,1,2802.1910262838414,5.544631119692097e-06,2805.35276962073,5.9608609865491405e-06,2805.9184014613934,0.005999610721414392,6988.285763158769,0.0059511341069575525,6988.29379975524,0.005050505050505051,6989.163026377698,1,2802.1910262838414,0.002,7099.6273012436395,0.002,4490.434362745431
347,1,2805.4590001400497,1,2805.4590001400497,5.160028846593159e-06,2808.6223781423196,5.9608609865491405e-06,2809.1882635618695,0.006092374986557907,6992.774803707509,0.006042477313652109,6992.7829151670285,0.00510204081632653,6993.686847107667,1,2805.4590001400497,0.002,7105.575621104725,0.002,4494.196608110078
346,1,2808.7057533868024,1,2808.7057533868024,4.6801696674357585e-06,2811.8705892729163,5.9608609865491405e-06,2812.4368734156897,0.006188165413231049,6997.201094325014,0.006134071437319111,6997.2092927770045,0.005154639175257732,6998.149197470148,1,2808.7057533868024,0.002,7111.471810769255,0.002,4497.925881712121
345,1,2811.9315598384146,1,2811.9315598384146,4.197148627023916e-06,2815.0976812359268,5.9608609865491405e-06,2815.664505245623,0.006287117262350142,7001.565293775824,0.006232581524079898,7001.573570724192,0.005208333333333333,7002.5507788537,1,2811.9315598384146,0.002,7117.316596467006,0.002,4501.622642883719
344,1,2815.136688043542,1,2815.136688043542,4e-06,2818.3040139425307,5.9608609865491405e-06,2818.871428000921,0.0063893727602046795,7005.868044728487,0.006330806605958635,7005.876412622326,0.005263157894736842,7006.8922776514355,1,2815.136688043542,0.002,7123.110690189648,0.002,4505.287341951593
343,1,2818.3214014193377,1,2818.3214014193377,6.389607637372434e-06,2821.4906185739965,5.9608609865491405e-06,2822.057905491678,0.006495081485178626,7010.109974108488,0.006434322004576275,7010.118431593881,0.005319148936170213,7011.174365612439,1,2818.3214014193377,0.002,7128.854790055227,0.002,4508.920420467547
342,1,2821.4859583813623,1,2821.4859583813623,5.8346739186584434e-06,2824.656872845616,5.9608609865491405e-06,2825.2241965189373,0.006604400779789988,7014.291693442263,0.006540494436880235,7014.300245981276,0.005376344086021506,7015.397700181109,1,2821.4859583813623,0.002,7134.549580661109,0.002,4512.522311431711
341,1,2824.6306124694115,1,2824.6306124694115,5.2367387985597885e-06,2827.8030243546955,5.9608609865491405e-06,2828.370555000701,0.006717496190639172,7018.413799192916,0.006653685432427802,7018.422436768583,0.005434782608695652,7019.562924824923,1,2824.6306124694115,0.002,7140.195733425803,0.002,4516.093439508739
340,1,2827.755612469411,1,2827.755612469411,4.820223488071841e-06,2830.929379082182,5.9608609865491405e-06,2831.4972300940112,0.0068345419392706495,7022.476873088265,0.006767335487597257,7022.485604870012,0.005494505494505495,7023.6706693509095,1,2827.755612469411,0.002,7145.79390692012,0.002,4519.634221237252
339,1,2830.861202531522,1,2830.861202531522,4e-06,2834.0360740256638,5.9608609865491405e-06,2834.6044663132293,0.006955721433804008,7026.481482441695,0.006885458892980331,7026.490310376619,0.005555555555555556,7027.721550211276,1,2830.861202531522,0.002,7151.344747187971,0.002,4523.145065232753
338,1,2833.947622284608,1,2833.947622284608,6.469367498328639e-06,2837.124249572199,5.9608609865491405e-06,2837.692503644676,0.007081227790134809,7030.428180466452,0.007007707308283046,7030.437107790142,0.0056179775280898875,7031.716170798504,1,2833.947622284608,0.002,7156.8488880573195,0.002,4526.626372384298
337,1,2837.015106947184,1,2837.015106947184,5.729933775254858e-06,2840.1932619730565,5.9608609865491405e-06,2840.7615776577454,0.007211264446450038,7034.317506583711,0.007133342716647878,7034.326540477239,0.005681818181818182,7035.655121730205,1,2837.015106947184,0.002,7162.306951441539,0.002,4530.078536045091
336,1,2840.063887434989,1,2840.063887434989,4.7957191163714044e-06,2843.24329884461,5.9608609865491405e-06,2843.8119196126336,0.007346045778995867,7038.149986724965,0.007264471285210391,7038.159129214976,0.005747126436781609,7039.538981124104,1,2840.063887434989,0.002,7167.719547631595,0.002,4533.501942217304
335,1,2843.0941904652914,1,2843.0941904652914,4e-06,2846.2746314560213,5.9608609865491405e-06,2846.843756564807,0.007485797791763856,7041.926133629065,0.0074011868899839465,7041.93538513324,0.005813953488372093,7043.368314863383,1,2843.0941904652914,0.002,7173.087275579346,0.002,4536.896969731244
334,1,2846.106238658062,1,2846.106238658062,6.288373661067648e-06,2849.288269362598,5.9608609865491405e-06,2849.857311466321,0.007630758861393568,7045.646447134217,0.007541972016175446,7045.655813074909,0.0058823529411764705,7047.143676852653,1,2846.106238658062,0.002,7178.410723172308,0.002,4540.263990419149
333,1,2849.100250634109,1,2849.100250634109,6.041029120871564e-06,2852.2837810111755,5.9608609865491405e-06,2852.8528032641007,0.007781180548004893,7049.311414465263,0.0076879689433155,7049.320898949698,0.005952380952380952,7050.865609264887,1,2849.100250634109,0.002,7183.690467500176,0.002,4543.603369283758
332,3,2852.0534970795024,3,2852.0534970795024,5.529607725662885e-06,2855.2613196437323,4.9959046853485115e-06,2855.8302118402185,0.00793732847973361,7052.92151051636,0.007837896390987933,7052.93112393447,0.006024096385542169,7054.534642779408,1,2852.076441110299,0.002,7188.9270751134045,0.002,4546.9154646618545
331,3,2854.969941740215,3,2854.969941740215,5.563788533547512e-06,2858.221231567335,5.897184713417099e-06,2858.7902036054757,0.008099483319240122,7056.477198129355,0.007996242519300187,7056.4869380573,0.006097560975609756,7058.15129681128,1,2855.035020991955,0.002,7194.1211022741245,0.002,4550.200628382974
330,3,2857.8530802130435,3,2857.8530802130435,4.099677063656826e-06,2861.1633718389157,5.086035991398301e-06,2861.7325756180867,0.00826794182182934,7059.978928367724,0.008159753037898964,7059.988800358086,0.006172839506172839,7061.716079732202,1,2857.976197462543,0.002,7199.27309519968,0.002,4553.459205923442
329,3,2860.702622303727,3,2860.702622303727,4e-06,2864.0882717386735,6.658588160076309e-06,2864.658088654055,0.008443017994991562,7063.4271407862925,0.008327945895065091,7063.437155228257,0.00625,7065.229489083162,1,2860.9001740707295,0.002,7204.383590299005,0.002,4556.691536555871
328,3,2863.5188653784244,3,2863.5188653784244,4e-06,2866.9961547790845,4.6901124216249285e-06,2867.566127736368,0.0086250443708794,7066.822263696591,0.0085047072321749,7066.832421054164,0.006329113924050633,7068.692011778935,1,2863.8071508149146,0.002,7209.4531144021585,0.002,4559.897953494345
327,3,2866.3025570347368,3,2866.3025570347368,4.129914370582587e-06,2869.8872465559775,5.75350782395687e-06,2870.457580256066,0.00881437340361667,7070.1647144277185,0.00868976501789417,7070.175013696679,0.00641025641025641,7072.104124304673,1,2866.6973242253184,0.002,7214.482184983176,0.002,4563.078784035366
326,3,2869.054276306115,3,2869.054276306115,4.576399672818868e-06,2872.7618083579814,4e-06,2873.332016215881,0.009011379004741298,7073.4548995825835,0.008879244829806888,7073.465352858672,0.006493506493506494,7075.466292904558,1,2869.5708874437087,0.002,7219.471310376516,0.002,4566.2343496947615
325,3,2871.774543309901,3,2871.774543309901,5.6189782410768505e-06,2875.6201540313673,4e-06,2876.190015525866,0.009216458230885939,7076.693215289313,0.009075804216458191,7076.703832209185,0.006578947368421052,7078.778973762843,1,2872.4280303008513,0.002,7224.420989987367,0.002,4569.364966340689
324,3,2874.463895635159,3,2874.463895635159,6.1616446303499634e-06,2878.462356886349,0.006978451342472911,2879.5299700791766,0.009430033139358364,7079.880047447519,0.009283846747995624,7079.890824368199,0.006666666666666667,7082.042613177156,1,2875.2689393917603,0.002,7229.331714495866,0.002,4572.470944322809
323,3,2877.1228612637005,3,2877.1228612637005,6.6592191027813275e-06,2881.28858700519,0.007554081030474926,2882.618686243316,0.00965255283293746,7083.0157719691115,0.009498416829969028,7083.026718619505,0.006756756756756757,7085.25764772428,1,2878.093798148822,0.002,7234.203966055618,0.002,4575.552588597858
322,3,2879.7519514956557,3,2879.7519514956557,4e-06,2884.0983838658644,0.008038713803662952,2885.6745644965554,0.009884495690457353,7086.100755013386,0.009721815462102996,7086.111878111377,0.00684931506849315,7088.424504418413,1,2880.9027869128663,0.002,7239.038218486617,0.002,4578.610198851643
321,3,2882.3516665403217,3,2882.3516665403217,0.007162331568598695,2887.2738914846004,0.008484260399407285,2888.686806120999,0.01012637184907265,7089.135353215933,0.009955392193465166,7089.146656898001,0.006944444444444444,7091.543600861928,1,2883.6960830022517,0.002,7243.834937462731,0.002,4581.644069617649
320,3,2884.9224961817085,3,2884.9224961817085,0.008753028654154855,2890.2275692531825,0.008904369864592235,2891.6529293492385,0.010378725907071295,7092.119913911066,0.010196549838544598,7092.131412338524,0.007042253521126761,7094.615345388681,1,2886.473860780029,0.002,7248.594580694028,0.002,4584.654490392339
319,3,2887.46491922296,3,2887.46491922296,0.009482305005634056,2893.1438178900235,0.009310403669476008,2894.5724693193874,0.01064213990669182,7095.054775347366,0.010448968572879955,7095.066475955318,0.007142857142857143,7097.640137199812,1,2889.236291719255,0.002,7253.317598103996,0.002,4587.641745747254
318,3,2889.9794038605182,3,2889.9794038605182,0.009973889984659007,2896.0159888408884,0.00970837234489847,2897.4453007187135,0.010917236611292909,7097.940266895995,0.010715370372605405,7097.952168436586,0.007246376811594203,7100.618366492048,1,2891.9835444665073,0.002,7258.004432001923,0.002,4590.606115438049
317,3,2892.4664080947796,3,2892.4664080947796,0.01039102022395669,2898.8417915030354,0.010102242140626024,2900.271356165582,0.01120468310842109,7100.776709251461,0.01099111829373204,7100.788824076209,0.007352941176470588,7103.550414578391,1,2894.7157849036653,0.002,7262.655517250553,0.002,4593.547874510508
316,3,2894.9263799771165,3,2894.9263799771165,0.010793397675594472,2901.620778326278,0.010495546257597311,2903.0506026752596,0.011505194772811141,7103.564414624441,0.011279014685801768,7103.576751629098,0.007462686567164179,7106.4366540011615,1,2897.4331762080124,0.002,7267.271281429167,0.002,4596.4672934037135
315,5,2897.3481634214927,5,2897.3481634214927,0.01119436788531305,2904.352934538148,0.0108922704818958,2905.783038888015,0.011819539626852513,7106.303686926523,0.011578726871245023,7106.316259364428,0.007575757575757576,7109.277448637235,1,2900.1358789107144,0.002,7271.852144992242,0.002,4599.364638050394
314,5,2899.7310290822584,5,2899.7310290822584,0.011603873965597552,2907.038310825781,0.011291646711626743,2908.468708246838,0.012148543141434709,7108.994821946538,0.011894114724292746,7109.007634735264,0.007692307692307693,7112.073153795388,1,2902.8240509537245,0.002,7276.398521423875,0.002,4602.240169974584
313,5,2902.079024077304,5,2902.079024077304,0.01202025504486503,2909.676975528345,0.01169687196940314,2911.1076722930948,0.012493093526334029,7111.638107518277,0.012222879851899874,7111.651173592526,0.0078125,7114.824116305458,1,2905.4978477451677,0.002,7280.910817387999,0.002,4605.094146386647
312,5,2904.3927489355247,5,2904.3927489355247,0.012446656517715296,2912.26901577431,0.012109685306737705,2913.7000184882845,0.012854147567450926,7114.233823679577,0.012567944636383954,7114.247151169391,0.007936507936507936,7117.530674599247,1,2908.1574222132526,0.002,7285.3894328746765,0.002,4607.926820275793
311,5,2906.6724760901448,5,2906.6724760901448,0.012882026078015562,2914.814537696314,0.012532434226015491,2916.245851746326,0.013232737066112827,7116.782242822519,0.012926869018724372,7116.795850430766,0.008064516129032258,7120.193158782776,1,2910.8029248587545,0.002,7289.834761342449,0.002,4610.738440500121
310,5,2908.91899088491,5,2908.91899088491,0.013329836959940463,2917.3136642431195,0.012964333428319569,2918.745302995003,0.013629975969972582,7119.283629834828,0.013303670383333487,7119.2975304300535,0.00819672131147541,7122.811890699689,1,2913.4345038061224,0.002,7294.247189856973,0.002,4613.529251874305
309,5,2911.1329675432294,5,2911.1329675432294,0.01379235453609684,2919.7665324221016,0.013411467564752312,2921.1984978196783,0.014047068261293538,7121.738242232329,0.0137025133431567,7121.752438280758,0.008333333333333333,7125.387183985444,1,2916.0523048532427,0.002,7298.627099225993,0.002,4616.299495254958
