,RLS-opt,T[RLS-opt],p-opt,T[p-opt],RLS-drift,t[RLS-drift],p-drift,T[p-drift],p-opt{>0},T[p-opt{>0}],p-drift{>0},T[p-drift{>0}]
351,1,2792.2569609881543,0.005738219277718865,6974.435305155555,1,2792.2569609881543,0.005693644094166604,4671.70128528093,0.00703133372832,5934.599351851897,5.9608609865491405e-06,2795.978477402988
350,1,2795.5902943214874,0.005822652298609756,6979.116714544383,1,2795.5902943214874,0.005777944271508385,4676.128656346785,0.007107075227913092,5939.196489144969,5.9608609865491405e-06,2799.3137964245816
349,1,2798.901552599632,0.005909743958688268,6983.733297455787,1,2798.901552599632,0.005863215040470629,4680.505345969481,0.007184765708544084,5943.732791563597,5.9608609865491405e-06,2802.627007479205
348,1,2802.1910262838414,0.005999610721414392,6988.285763158769,1,2802.1910262838414,0.0059511341069575525,4684.831688024163,0.007264491729520074,5948.208841636966,5.9608609865491405e-06,2805.9184014613934
347,1,2805.4590001400497,0.006092374986557907,6992.774803707509,1,2805.4590001400497,0.006042477313652109,4689.107998375572,0.007346345338440138,5952.625208066339,5.9608609865491405e-06,2809.1882635618695
346,1,2808.7057533868024,0.006188165413231049,6997.201094325014,1,2808.7057533868024,0.006134071437319111,4693.3340589002055,0.007430424510364901,5956.982445997326,5.9608609865491405e-06,2812.4368734156897
345,1,2811.9315598384146,0.006287117262350142,7001.565293775824,1,2811.9315598384146,0.006232581524079898,4697.510758519304,0.007516833627989934,5961.281097278013,5.9608609865491405e-06,2815.664505245623
344,1,2815.136688043542,0.0063893727602046795,7005.868044728487,1,2815.136688043542,0.006330806605958635,4701.63760985018,0.0076056840069990755,5965.521690703354,5.9608609865491405e-06,2818.871428000921
343,1,2818.3214014193377,0.006495081485178626,7010.109974108488,1,2818.3214014193377,0.006434322004576275,4705.715216278614,0.007697094471246934,5969.704742246091,5.9608609865491405e-06,2822.057905491678
342,1,2821.4859583813623,0.006604400779789988,7014.291693442263,1,2821.4859583813623,0.006540494436880235,4709.743537542846,0.007791191982790704,5973.830755274644,5.9608609865491405e-06,2825.2241965189373
341,1,2824.6306124694115,0.006717496190639172,7018.413799192916,1,2824.6306124694115,0.006653685432427802,4713.723123064888,0.007888112332422292,5977.900220758269,5.9608609865491405e-06,2828.370555000701
340,1,2827.755612469411,0.0068345419392706495,7022.476873088265,1,2827.755612469411,0.006767335487597257,4717.653602399477,0.007988000902514865,5981.91361746061,5.9608609865491405e-06,2831.4972300940112
339,1,2830.861202531522,0.006955721433804008,7026.481482441695,1,2830.861202531522,0.006885458892980331,4721.535290709961,0.008091013479037047,5985.871412118894,5.9608609865491405e-06,2834.6044663132293
338,1,2833.947622284608,0.007081227790134809,7030.428180466452,1,2833.947622284608,0.007007707308283046,4725.368269697136,0.008197317186399678,5989.774059615647,5.9608609865491405e-06,2837.692503644676
337,1,2837.015106947184,0.007211264446450038,7034.317506583711,1,2837.015106947184,0.007133342716647878,4729.152566136281,0.008307091473408574,5993.622003136673,5.9608609865491405e-06,2840.7615776577454
336,1,2840.063887434989,0.007346045778995867,7038.149986724965,1,2840.063887434989,0.007264471285210391,4732.888383754942,0.008420529212934754,5997.415674320137,5.9608609865491405e-06,2843.8119196126336
335,1,2843.0941904652914,0.007485797791763856,7041.926133629065,1,2843.0941904652914,0.0074011868899839465,4736.575831988746,0.00853783790481247,6001.15549339613,5.9608609865491405e-06,2846.843756564807
334,1,2846.106238658062,0.007630758861393568,7045.646447134217,1,2846.106238658062,0.007541972016175446,4740.214902336016,0.008659240994443894,6004.841869317849,5.9608609865491405e-06,2849.857311466321
333,1,2849.100250634109,0.007781180548004893,7049.311414465263,1,2849.100250634109,0.0076879689433155,4743.805694627551,0.008784979317364121,6008.475199885536,5.9608609865491405e-06,2852.8528032641007
332,3,2852.0534970795024,0.00793732847973361,7052.92151051636,3,2852.0534970795024,0.007837896390987933,4747.348193187382,0.008915312680073817,6012.05587186438,4.9959046853485115e-06,2855.8302118402185
331,3,2854.969941740215,0.008099483319240122,7056.477198129355,3,2854.969941740215,0.007996242519300187,4750.842637008363,0.009050521587545919,6015.584261097985,5.897184713417099e-06,2858.7902036054757
330,3,2857.8530802130435,0.00826794182182934,7059.978928367724,3,2857.8530802130435,0.008159753037898964,4754.288976910021,0.009190909127924914,6019.060732619171,5.086035991398301e-06,2861.7325756180867
329,3,2860.702622303727,0.008443017994991562,7063.4271407862925,3,2860.702622303727,0.008327945895065091,4757.687224980361,0.009336803023786543,6022.485640760235,6.658588160076309e-06,2864.658088654055
328,3,2863.5188653784244,0.0086250443708794,7066.822263696591,3,2863.5188653784244,0.0085047072321749,4761.037543081725,0.009488557858727795,6025.859329265174,4.6901124216249285e-06,2867.566127736368
327,3,2866.3025570347368,0.00881437340361667,7070.1647144277185,3,2866.3025570347368,0.00868976501789417,4764.339987374443,0.009646557485659733,6029.182131406769,5.75350782395687e-06,2870.457580256066
326,3,2869.054276306115,0.009011379004741298,7073.4548995825835,3,2869.054276306115,0.008879244829806888,4767.594500898468,0.009811217620946848,6032.454370111825,4e-06,2873.332016215881
325,3,2871.774543309901,0.009216458230885939,7076.693215289313,3,2871.774543309901,0.009075804216458191,4770.801172822149,0.009982988624034256,6035.676358098475,4e-06,2876.190015525866
324,3,2874.463895635159,0.009430033139358364,7079.880047447519,3,2874.463895635159,0.009283846747995624,4773.960147162083,0.010162358457653254,6038.848398029738,0.006978451342472911,2879.5299700791766
323,3,2877.1228612637005,0.00965255283293746,7083.0157719691115,3,2877.1228612637005,0.009498416829969028,4777.071395954151,0.010349855816516892,6041.970782688244,0.007554081030474926,2882.618686243316
322,3,2879.7519514956557,0.009884495690457353,7086.100755013386,3,2879.7519514956557,0.009721815462102996,4780.135005956783,0.010546053404302551,6045.0437951772465,0.008038713803662952,2885.6745644965554
321,3,2882.3516665403217,0.01012637184907265,7089.135353215933,3,2882.3516665403217,0.009955392193465166,4783.151057299749,0.010751571332892151,6048.0677091536945,0.008484260399407285,2888.686806120999
320,3,2884.9224961817085,0.010378725907071295,7092.119913911066,3,2884.9224961817085,0.010196549838544598,4786.11958611657,0.010967080580664873,6051.042789098538,0.008904369864592235,2891.6529293492385
319,3,2887.46491922296,0.01064213990669182,7095.054775347366,3,2887.46491922296,0.010448968572879955,4789.040702470052,0.011193306500227592,6053.96929063095,0.009310403669476008,2894.5724693193874
318,3,2889.9794038605182,0.010917236611292909,7097.940266895995,3,2889.9794038605182,0.010715370372605405,4791.914512819136,0.011431032255587127,6056.847460870675,0.00970837234489847,2897.4453007187135
317,3,2892.4664080947796,0.01120468310842109,7100.776709251461,3,2892.4664080947796,0.01099111829373204,4794.741073405147,0.01168110214430771,6059.6775388534315,0.010102242140626024,2900.271356165582
316,3,2894.9263799771165,0.011505194772811141,7103.564414624441,3,2894.9263799771165,0.011279014685801768,4797.520496318732,0.011944424704619717,6062.4597560020275,0.010495546257597311,2903.0506026752596
315,5,2897.3481634214927,0.011819539626852513,7106.303686926523,5,2897.3481634214927,0.011578726871245023,4800.252884748197,0.012221975520712764,6065.194336653754,0.0108922704818958,2905.783038888015
314,5,2899.7310290822584,0.012148543141434709,7108.994821946538,5,2899.7310290822584,0.011894114724292746,4802.938365352378,0.012514799645625688,6067.881498641597,0.011291646711626743,2908.468708246838
313,5,2902.079024077304,0.012493093526334029,7111.638107518277,5,2902.079024077304,0.012222879851899874,4805.5770525945345,0.01282401358675568,6070.521453923002,0.01169687196940314,2911.1076722930948
312,5,2904.3927489355247,0.012854147567450926,7114.233823679577,5,2904.3927489355247,0.012567944636383954,4808.169081205969,0.013150806841278336,6073.114409245138,0.012109685306737705,2913.7000184882845
311,5,2906.6724760901448,0.013232737066112827,7116.782242822519,5,2906.6724760901448,0.012926869018724372,4810.714586201861,0.013496443037311675,6075.660566830755,0.012532434226015491,2916.245851746326
310,5,2908.91899088491,0.013629975969972582,7119.283629834828,5,2908.91899088491,0.013303670383333487,4813.213715911224,0.01386226082890999,6078.16012506338,0.012964333428319569,2918.745302995003
309,5,2911.1329675432294,0.014047068261293538,7121.738242232329,5,2911.1329675432294,0.0137025133431567,4815.66661874212,0.014249674808534242,6080.6132791461705,0.013411467564752312,2921.1984978196783
308,5,2913.3150530520084,0.014485316709087679,7124.146330282581,5,2913.3150530520084,0.014115766303735823,4818.073456768431,0.014660176835591803,6083.020221705365,0.01387040204321627,2923.605598553485
307,5,2915.465898348854,0.014946132591993982,7126.508137119602,5,2915.465898348854,0.01455279016332146,4820.43438740819,0.015095338296611801,6085.38114330812,0.014345796384660717,2925.9667575166563
306,5,2917.586123338694,0.015431046518352056,7128.823898849799,5,2917.586123338694,0.015011064898453204,4822.749580590925,0.015556813968768995,6087.696232866388,0.014838290776356568,2928.282143887862
305,7,2919.664889870667,0.01594172048739554,7131.093844649088,7,2919.664889870667,0.015492679925573544,4825.01920682346,0.016046348181233034,6089.96567790307,0.015349860826726508,2930.5519298754116
304,7,2921.7054212436724,0.016479961357918918,7133.31819685123,7,2921.7054212436724,0.015999953392173603,4827.243438121712,0.016565784033929883,6092.189664665123,0.01588246151886197,2932.7762919894967
303,7,2923.711585522561,0.01704773591596518,7135.497171027384,7,2923.711585522561,0.016531636893254684,4829.422456889486,0.017117076353990936,6094.3683780784195,0.01643864053842805,2934.9554078068845
302,7,2925.683213845855,0.017647187757609862,7137.630976056818,7,2925.683213845855,0.01709594930186954,4831.556425594426,0.01770230895352843,6096.502001551098,0.017021022064745872,2937.089455770234
301,7,2927.62103337074,0.018280656242416697,7139.71981418875,7,2927.62103337074,0.017689020402487675,4833.64553219919,0.018323716543698423,6098.590716643578,0.017629018006336657,2939.1786245460257
300,7,2929.5259063251137,0.0189506977965252,7141.763881095068,7,2929.5259063251137,0.018314772415617225,4835.689950009603,0.01898371149102441,6100.634702632452,0.01826809594282872,2941.223086821015
299,9,2931.3945848677627,0.01966010991458471,7143.763365913939,7,2931.3985127783026,0.018974317749050514,4837.6898574870365,0.019684915333946083,6102.634136001881,0.01893893467008462,2943.2230255595364
298,9,2933.222340755374,0.020411958226169785,7145.718451283905,9,2933.224805287593,0.019674204712182154,4839.645416718574,0.020430194871585722,6104.589189897876,0.019647383761634423,2945.178607726356
297,9,2935.0138487605495,0.0212096070800716,7147.62931336828,9,2935.0153888042296,0.020411625194914258,4841.556810878513,0.021222702535221193,6106.5000335791065,0.020392407878752565,2947.090015565441
296,9,2936.771219121225,0.022056754153820784,7149.496121869476,9,2936.773284311602,0.021197758211080695,4843.424184474696,0.022065920781865374,6108.366831892515,0.021183518187867432,2948.9573999865615
295,9,2938.494467437478,0.02295746967997459,7151.319040032841,9,2938.496444757553,0.022025699179651175,4845.2477244569045,0.022963710371677656,6110.189744794758,0.022015424578217507,2950.7809469948584
294,11,2940.1786632315466,0.023916240975366956,7153.098224639629,9,2940.1866059083845,0.02290807920546976,4847.027566059649,0.023920362607240165,6111.968926932139,0.022901192132997614,2952.5607917921457
293,11,2941.823432412902,0.024938023067692987,7154.8338259885495,11,2941.828915269931,0.023845451337449364,4848.76386780901,0.024940655883667076,6113.704527283998,0.02384078883999412,2954.2970958137307
292,11,2943.432998337064,0.02602829632444572,7156.525987865383,11,2943.437006928783,0.024841371833328022,4850.456778455189,0.02602991723051784,6115.3966888675495,0.024838334495344266,2955.990007591853
291,11,2945.008458801945,0.027193132187722655,7158.174847500211,11,2945.013366915678,0.02590097469401423,4852.10643868947,0.027194089910786156,6117.04554849729,0.025898602529408617,2957.6396697221057
290,13,2946.5419225654928,0.028439268207670638,7159.780535511631,11,2946.5550683186502,0.027031699306590825,4853.71297786417,0.02843980843236728,6118.65123658879,0.027030541638652306,2959.24620816464
289,13,2948.0380828426096,0.02977419383395447,7161.343175837543,13,2948.047480557096,0.028239920775780684,4855.2765223264905,0.0297744827446078,6120.213876995345,0.028239221118815817,2960.8097527688387
288,13,2949.5003914155723,0.031206248616565697,7162.862885652088,13,2949.5076923571933,0.0295291989914074,4856.79720204928,0.03120639369116935,6121.733586865859,0.02952880206253744,2962.330432499294
287,15,2950.920302026295,0.03274473472196183,7164.339775268522,13,2950.937300891866,0.030908216298725318,4858.27513059875,0.032744802091899484,6123.210476513607,0.0309080016693946,2963.8083610269064
286,15,2952.3036295406855,0.03440004597110158,7165.773948028031,15,2952.316128775911,0.03238452785654218,4859.710419774079,0.03440007411226496,6124.6446492874475,0.03238442981506577,2965.243650143273
285,17,2953.649001653382,0.036183815913913224,7167.165500174928,15,2953.6641347859627,0.033969334188426924,4861.103167614673,0.036183825828997054,6126.036201439314,0.03396928400054628,2966.636397981799
284,17,2954.9552662149536,0.038109087815869504,7168.514520719185,17,2954.9694426113615,0.035671247969859696,4862.453474360966,0.03810909014721599,6127.385221984378,0.03567122149165164,2967.9867047302473
283,19,2956.2233538004302,0.040190509793371576,7169.8210912881505,17,2956.239712676046,0.03750369838595927,4863.761424483446,0.04019050946672275,6128.691792552821,0.03750368827533178,2969.2946548425966
282,19,2957.4528605364767,0.04244455873084543,7171.085285970468,19,2957.468260211323,0.03947680059961936,4865.027107345469,0.04244455777049841,6129.955987234482,0.03947679655473279,2970.560337703327
281,21,2958.642618065876,0.04488979696246758,7172.307171156856,19,2958.6619680798754,0.041604576257777665,4866.250600635824,0.04488979606036372,6131.177872420434,0.041604574807464066,2971.783830993421
280,23,2959.7942195115806,0.04754716602950188,7173.48680538478,21,2959.812909973813,0.043903626991555776,4867.431972936435,0.047547165342426964,6132.357506648169,0.043903626523381964,2972.9652032942367
279,23,2960.9063692131494,0.05044032200456296,7174.624239197421,21,2960.9307569219827,0.04639167328984459,4868.571287757586,0.05044032151249922,6133.494940460765,0.0463916731220658,2974.1045181157233
278,25,2961.978326922255,0.05359601687092573,7175.719515031469,23,2962.004393834575,0.049089494685671586,4869.668599453452,0.053596016518784866,6134.590216294836,0.04908949463408135,2975.201829811725
277,27,2963.0110988465963,0.05704453007608735,7176.772667154912,25,2963.0355792871983,0.05202028763361627,4870.723955334652,0.05704452981561445,6135.643368418327,0.052020287474848485,2976.257185693365
276,29,2964.0041986424944,0.06082015347034823,7177.783721683792,27,2964.0297652606523,0.055206937938640066,4871.737404072045,0.06082015326772428,6136.654422947263,0.05520693794938692,2977.270634430428
275,31,2964.9573985338247,0.06496173112065667,7178.752696718709,27,2964.992556758632,0.05867743721934972,4872.708984155503,0.06496173095477016,6137.623397982237,0.058677437383005904,2978.2422145134715
274,33,2965.8706130910446,0.06951325255944485,7179.679602656483,29,2965.9106034116994,0.06246951573561489,4873.638712220672,0.06951325241542909,6138.55030392007,0.0624695157340387,2979.171942578962
273,35,2966.7438987934634,0.07452449340030233,7180.564442752945,31,2966.786976765378,0.06661274716425418,4874.52662867727,0.07452449326913838,6139.43514401658,0.06661274716381914,2980.0598590355207
272,39,2967.5761344445964,0.08005169032485401,7181.40721403873,35,2967.616499835305,0.0711513680485805,4875.372746535075,0.08005169019865835,6140.277915302413,0.0711513680494227,2980.9059768932907
271,41,2968.368210868231,0.08615822742175981,7182.207908724587,37,2968.41192616551,0.07613384863470125,4876.1770764506255,0.08615822729498003,6141.078609988329,0.07613384863433179,2981.7103068088163
270,45,2969.1193405734434,0.0929152969683758,7182.966516275578,39,2969.171873231324,0.08161255068479681,4876.939631419221,0.09291529683582131,6141.837217539382,0.08161255085853265,2982.4728617769465
269,49,2969.8296049679166,0.10040247922167352,7183.683026387371,43,2969.8821809846518,0.08765164176171562,4877.660411987022,0.10040247907860896,6142.553727651248,0.08765164175460785,2983.1936423450925
268,53,2970.4990520919314,0.10870816213764169,7184.357433161667,45,2970.5618011138076,0.09431241883931053,4878.339445562185,0.10870816197734577,6143.228134425629,0.09431241883931053,2983.872675920205
267,57,2971.1274235791902,0.1179296934479373,7184.98974085066,49,2971.1954798999236,0.10168384410736472,4878.976721954116,0.11792969326113936,6143.8604421147065,0.10168384410736472,2984.5099523121016
266,63,2971.7143829996517,0.12817312560494823,7185.57997161647,53,2971.787859689249,0.1098468106866206,4879.572280665787,0.1281731253821265,6144.450672880643,0.1098468106866206,2985.1055110237344
265,69,2972.2601213181956,0.13955238213716464,7186.128175822595,59,2972.334485011004,0.11890764469623756,4880.126146310115,0.13955238186435212,6144.998877086913,0.11890764469623756,2985.6593766680166
264,75,2972.7646481056704,0.15218764785511132,7186.6344454210275,63,2972.8476998778015,0.12898504136059552,4880.638366950098,0.1521876475142875,6145.505146685522,0.12898504135269295,2986.171597307963
263,83,2973.227997955162,0.16620277377686693,7187.09893099846,69,2973.3174818378593,0.14020976889706546,4881.1090290397005,0.16620277334860414,6145.969632263197,0.14020976889706546,2986.6422593974808
262,89,2973.650247402781,0.18172150152327052,7187.521862960172,75,2973.7459562477134,0.1527308008499582,4881.5382616663655,0.1817215009753445,6146.392564225207,0.1527308008499582,2987.0714920240594
261,99,2974.031504241934,0.19886236222486892,7187.903577121177,83,2974.1312311689976,0.16672427469443868,4881.926239088003,0.19886236152242592,6146.774278386602,0.16672427469443868,2987.4594694455864
260,109,2974.372513916121,0.21773219955662598,7188.244544598367,91,2974.476346287821,0.1823819820822557,4882.273230573125,0.21773219866403534,6147.115245864294,0.1823819820822557,2987.8064609305716
259,119,2974.6735362920663,0.23841840517053303,7188.545405323456,99,2974.7865601091066,0.19992558142679046,4882.5796059476825,0.23841840404821762,6147.416106590006,0.19992558142679046,2988.1128363049424
258,129,2974.9355620652223,0.2609801261776183,7188.8070037219695,109,2975.0525451979347,0.2196097709748853,4882.845872258722,0.2609801248002078,6147.677704989278,0.2196097709748853,2988.3791026157387
257,143,2975.159521701885,0.28543888612743523,7189.030424167574,121,2975.2775473028805,0.24171787993767627,4883.072735511579,0.2854388844933914,6147.90112543579,0.24171787993767627,2988.605965868276
256,155,2975.3466866667295,0.3117692257777674,7189.217022817877,133,2975.467484082497,0.2665783533823476,4883.261141981285,0.311769223923247,6148.0877240871105,0.2665783533823476,2988.794372337561
255,169,2975.4987716701617,0.33989009904859696,7189.368451512688,147,2975.620081137568,0.2945631891565282,4883.4123726557,0.33989009706305356,6148.239152783018,0.2945631891565282,2988.9456030114493
254,185,2975.6176344293776,0.36965785888027397,7189.486668745399,163,2975.735857461228,0.32610506056781197,4883.528141334146,0.3696578569090436,6148.357370016815,0.32610506056781197,2989.0613716892444
253,201,2975.7055346307598,0.40086178144328477,7189.573932478941,181,2975.81930803503,0.361712643867944,4883.610748979461,0.4008617796799792,6148.444633751347,0.361712643867944,2989.143979333816
252,217,2975.764918328009,0.433223289631016,7189.632769911225,201,2975.872663546486,0.40200230136303433,4883.663305598948,0.4332232882934726,6148.503471184407,0.40200230136303433,2989.1965359525407
251,233,2975.7985430068834,0.4664004516094526,7189.665920286501,223,2975.9009938275817,0.4477468796627152,4883.690091341017,0.4664004508880912,6148.536621560176,0.4477468796627152,2989.2233216939817
250,250,2975.809273105018,0.5000000000026593,7189.676248533129,249,2975.9077472961603,0.49999999999999956,4883.697180464154,0.5000000000000009,6148.546949806962,0.49999999999999956,2989.2304108168505
249,266,2975.7993338282245,0.533599900176859,7189.666629878689,281,2975.9051015381815,0.5603361959106922,4883.69374215592,0.5335999008967292,6148.537331152364,0.5603361959106922,2989.226972508966
248,284,2975.7722546241052,0.5667858284211496,7189.6398085731535,315,2975.9036584674054,0.6315651682206486,4883.6952927108305,0.5667858297514625,6148.510509846447,0.6315651682206486,2989.228523064893
247,300,2975.7304570174756,0.5992037013474278,7189.598237074478,361,2975.946079951874,0.7205562543664384,4883.735583842767,0.5992037030991093,6148.468938347211,0.7205562543664384,2989.268814198034
246,316,2975.676010642938,0.6306265492105817,7189.543904325975,500,2976.735857461228,1.0,4884.528141334146,0.6306265511649263,6148.414605598096,1.0,2990.0613716892444
245,330,2975.6101886741853,0.6610283925999875,7189.478160262028,500,2976.620081137568,1.0,4884.4123726557,0.6610283945553763,6148.348861533521,1.0,2989.9456030114493
244,346,2975.533546705279,0.6906555181233185,7189.4015334427095,500,2976.467484082497,1.0,4884.261141981285,0.6906555199216716,6148.272234713599,1.0,2989.794372337561
243,360,2975.4455695958313,0.7200956551097949,7189.31351249807,500,2976.2775473028805,1.0,4884.072735511579,0.7200956566525477,6148.184213768391,1.0,2989.605965868276
242,376,2975.3444103234256,0.7503774589433199,7189.212206934147,500,2976.0525451979347,1.0,4883.845872258722,0.7503774601790175,6148.082908203909,1.0,2989.3791026157387
241,392,2975.22608355681,0.7832051750157738,7189.093678593568,500,2975.7865601091066,1.0,4883.5796059476825,0.7832051759045614,6147.964379862789,1.0,2989.1128363049424
240,412,2975.083099753812,0.8216427988965948,7188.950377561126,500,2975.476346287821,1.0,4883.273230573125,0.8216427994929337,6147.821078829799,1.0,2988.8064609305716
239,436,2974.8996216969813,0.8723499368635396,7188.766756575737,500,2975.1312311689976,1.0,4882.926239088003,0.8723499374615945,6147.637457843747,1.0,2988.4594694455864
238,477,2974.6360653333527,0.950010189204021,7188.50487107839,500,2974.7459562477134,1.0,4882.5382616663655,0.9500101908634858,6147.375572344876,1.0,2988.0714920240594
237,500,2974.227997955162,1.0,7188.09893099846,500,2974.3174818378593,1.0,4882.1090290397005,1.0,6146.969632263197,1.0,2987.6422593974808
236,500,2973.7646481056704,1.0,7187.6344454210275,500,2973.8476998778015,1.0,4881.638366950098,1.0,6146.505146685522,1.0,2987.171597307963
235,500,2973.2601213181956,1.0,7187.128175822595,500,2973.334485011004,1.0,4881.126146310115,1.0,6145.998877086913,1.0,2986.6593766680166
234,500,2972.7143829996517,1.0,7186.57997161647,500,2972.787859689249,1.0,4880.572280665787,1.0,6145.450672880643,1.0,2986.1055110237344
233,500,2972.1274235791902,1.0,7185.98974085066,500,2972.1954798999236,1.0,4879.976721954116,1.0,6144.8604421147065,1.0,2985.5099523121016
232,500,2971.4990520919314,1.0,7185.357433161667,500,2971.5618011138076,1.0,4879.339445562185,1.0,6144.228134425629,1.0,2984.872675920205
231,500,2970.8296049679166,1.0,7184.683026387371,500,2970.8821809846518,1.0,4878.660411987022,1.0,6143.553727651248,1.0,2984.1936423450925
230,500,2970.1193405734434,1.0,7183.966516275578,500,2970.171873231324,1.0,4877.939631419221,1.0,6142.837217539382,1.0,2983.4728617769465
229,500,2969.368210868231,1.0,7183.207908724587,500,2969.41192616551,1.0,4877.1770764506255,1.0,6142.078609988329,1.0,2982.7103068088163
228,500,2968.5761344445964,1.0,7182.40721403873,500,2968.616499835305,1.0,4876.372746535075,1.0,6141.277915302413,1.0,2981.9059768932907
227,500,2967.7438987934634,1.0,7181.564442752945,500,2967.786976765378,1.0,4875.52662867727,1.0,6140.43514401658,1.0,2981.0598590355207
226,500,2966.8706130910446,1.0,7180.679602656483,500,2966.9106034116994,1.0,4874.638712220672,1.0,6139.55030392007,1.0,2980.171942578962
225,500,2965.9573985338247,1.0,7179.752696718709,500,2965.992556758632,1.0,4873.708984155503,1.0,6138.623397982237,1.0,2979.2422145134715
224,500,2965.0041986424944,1.0,7178.783721683792,500,2965.0297652606523,1.0,4872.737404072045,1.0,6137.654422947263,1.0,2978.270634430428
223,500,2964.0110988465963,1.0,7177.772667154912,500,2964.0355792871983,1.0,4871.723955334652,1.0,6136.643368418327,1.0,2977.257185693365
222,500,2962.978326922255,1.0,7176.719515031469,500,2963.004393834575,1.0,4870.668599453452,1.0,6135.590216294836,1.0,2976.201829811725
221,500,2961.9063692131494,1.0,7175.624239197421,500,2961.9307569219827,1.0,4869.571287757586,1.0,6134.494940460765,1.0,2975.1045181157233
220,500,2960.7942195115806,1.0,7174.48680538478,500,2960.812909973813,1.0,4868.431972936435,1.0,6133.357506648169,1.0,2973.9652032942367
219,500,2959.642618065876,1.0,7173.307171156856,500,2959.6619680798754,1.0,4867.250600635824,1.0,6132.177872420434,1.0,2972.783830993421
218,500,2958.4528605364767,1.0,7172.085285970468,500,2958.468260211323,1.0,4866.027107345469,1.0,6130.955987234482,1.0,2971.560337703327
217,500,2957.2233538004302,1.0,7170.8210912881505,500,2957.239712676046,1.0,4864.761424483446,1.0,6129.691792552821,1.0,2970.2946548425966
216,500,2955.9552662149536,1.0,7169.514520719185,500,2955.9694426113615,1.0,4863.453474360966,1.0,6128.385221984378,1.0,2968.9867047302473
215,500,2954.649001653382,1.0,7168.165500174928,500,2954.6641347859627,1.0,4862.103167614673,1.0,6127.036201439314,1.0,2967.636397981799
214,500,2953.3036295406855,1.0,7166.773948028031,500,2953.316128775911,1.0,4860.710419774079,1.0,6125.6446492874475,1.0,2966.243650143273
213,500,2951.920302026295,1.0,7165.339775268522,500,2951.937300891866,1.0,4859.27513059875,1.0,6124.210476513607,1.0,2964.8083610269064
212,500,2950.5003914155723,1.0,7163.862885652088,500,2950.5076923571933,1.0,4857.79720204928,1.0,6122.733586865859,1.0,2963.330432499294
211,500,2949.0380828426096,1.0,7162.343175837543,500,2949.047480557096,1.0,4856.2765223264905,1.0,6121.213876995345,1.0,2961.8097527688387
210,500,2947.5419225654928,1.0,7160.780535511631,500,2947.5550683186502,1.0,4854.71297786417,1.0,6119.65123658879,1.0,2960.24620816464
209,500,2946.008458801945,1.0,7159.174847500211,500,2946.013366915678,1.0,4853.10643868947,1.0,6118.04554849729,1.0,2958.6396697221057
208,500,2944.432998337064,1.0,7157.525987865383,500,2944.437006928783,1.0,4851.456778455189,1.0,6116.3966888675495,1.0,2956.990007591853
207,500,2942.823432412902,1.0,7155.8338259885495,500,2942.828915269931,1.0,4849.76386780901,1.0,6114.704527283998,1.0,2955.2970958137307
206,500,2941.1786632315466,1.0,7154.098224639629,500,2941.1866059083845,1.0,4848.027566059649,1.0,6112.968926932139,1.0,2953.5607917921457
205,500,2939.494467437478,1.0,7152.319040032841,500,2939.496444757553,1.0,4846.2477244569045,1.0,6111.189744794758,1.0,2951.7809469948584
204,500,2937.771219121225,1.0,7150.496121869476,500,2937.773284311602,1.0,4844.424184474696,1.0,6109.366831892515,1.0,2949.9573999865615
203,500,2936.0138487605495,1.0,7148.62931336828,500,2936.0153888042296,1.0,4842.556810878513,1.0,6107.5000335791065,1.0,2948.090015565441
202,500,2934.222340755374,1.0,7146.718451283905,500,2934.224805287593,1.0,4840.645416718574,1.0,6105.589189897876,1.0,2946.178607726356
201,500,2932.3945848677627,1.0,7144.763365913939,500,2932.3985127783026,1.0,4838.6898574870365,1.0,6103.634136001881,1.0,2944.2230255595364
200,500,2930.5259063251137,1.0,7142.763881095068,500,2930.5259063251137,1.0,4836.689950009603,1.0,6101.634702632452,1.0,2942.223086821015
199,500,2928.62103337074,1.0,7140.71981418875,500,2928.62103337074,1.0,4834.64553219919,1.0,6099.590716643578,1.0,2940.1786245460257
198,500,2926.683213845855,1.0,7138.630976056818,500,2926.683213845855,1.0,4832.556425594426,1.0,6097.502001551098,1.0,2938.089455770234
197,500,2924.711585522561,1.0,7136.497171027384,500,2924.711585522561,1.0,4830.422456889486,1.0,6095.3683780784195,1.0,2935.9554078068845
196,500,2922.7054212436724,1.0,7134.31819685123,500,2922.7054212436724,1.0,4828.243438121712,1.0,6093.189664665123,1.0,2933.7762919894967
195,500,2920.664889870667,1.0,7132.093844649088,500,2920.664889870667,1.0,4826.01920682346,1.0,6090.96567790307,1.0,2931.5519298754116
194,500,2918.586123338694,1.0,7129.823898849799,500,2918.586123338694,1.0,4823.749580590925,1.0,6088.696232866388,1.0,2929.282143887862
193,500,2916.465898348854,1.0,7127.508137119602,500,2916.465898348854,1.0,4821.43438740819,1.0,6086.38114330812,1.0,2926.9667575166563
192,500,2914.3150530520084,1.0,7125.146330282581,500,2914.3150530520084,1.0,4819.073456768431,1.0,6084.020221705365,1.0,2924.605598553485
191,500,2912.1329675432294,1.0,7122.738242232329,500,2912.1329675432294,1.0,4816.66661874212,1.0,6081.6132791461705,1.0,2922.1984978196783
