,dynamic-RLS-opt,T[dynamic-RLS-opt],dynamic-RLS-drift,T[dynamic-RLS-drift],dynamic-(1+1){>0}-p-opt,T[dynamic-(1+1){>0}-p-opt],dynamic-(1+1){>0}-p-drift,T[dynamic-(1+1){>0}-p-drift],dynamic-(1+1)-p-drift,T[dynamic-(1+1)-p-drift],dynamic-(1+1)-Baeck,T[dynamic-(1+1)-Baeck],static-RLS-1,T[static-RLS-1],static-(1+1)-1/n,T[static-(1+1)-1/n],old-1+1{>0},T[old-1+1{>0}]
2461,41,36584.8713885384,39,36584.87746643476,0.009382262642090319,36668.28460508656,0.009206874753165797,,0.009206874753165797,91418.43423273542,0.0023584905660377358,91507.82902796654,1,36889.54035149006,0.00022222222222222223,93719.38391148867,0.00022222222222222223,59245.7805120097
2460,41,36585.782856662896,41,36585.78838630832,0.009469057590479734,36669.21018348573,0.009290475793422655,,0.009290475793422655,91419.3598693765,0.002369668246445498,91509.00326628615,1,36891.746233843,0.00022222222222222223,93722.81258615188,0.00022222222222222223,59247.94798791563
2459,41,36586.69012407606,41,36586.69554424892,0.009557553551623304,36670.13123798567,0.009375228447307172,,0.009375228447307172,91420.28098289874,0.002380952380952381,91510.1733231156,1,36893.95103541085,0.00022222222222222223,93726.23881352606,0.00022222222222222223,59250.11391673974
2458,41,36587.59317179308,41,36587.59869680679,0.009646285513894987,36671.04776935917,0.009461132667327407,,0.009461132667327407,91421.19757414644,0.0023923444976076554,91511.339197434,1,36896.15475725218,0.00022222222222222223,93729.66259632331,0.00022222222222222223,59252.27830019663
2457,43,36588.491894469764,41,36588.49751130873,0.00973705734920287,36671.95977837635,0.009548213094591869,,0.009548213094591869,91422.1096439,0.002403846153846154,91512.50088818582,1,36898.35740042399,0.00022222222222222223,93733.08393725165,0.00022222222222222223,59254.44113999815
2456,43,36589.386023420164,41,36589.39226991509,0.009828022956274215,36672.867265798464,0.009636493734010893,,0.009636493734010893,91423.01719293224,0.0024154589371980675,91513.65839428033,1,36900.55896598173,0.00022222222222222223,93736.50283901494,0.00022222222222222223,59256.602437853595
2455,43,36590.2758799767,43,36590.28161336781,0.009923529699777844,36673.77023238127,0.00972599832111976,,0.00972599832111976,91423.92022200848,0.0024271844660194173,91514.81171459108,1,36902.75945497928,0.00022222222222222223,93739.91930431292,0.00022222222222222223,59258.76219546964
2454,43,36591.16153959016,43,36591.16717021163,0.010017246733465875,36674.66867883003,0.009816791094964878,,0.009816791094964878,91424.81873177498,0.0024390243902439024,91515.9608479558,1,36904.95886846902,0.00022222222222222223,93743.33333584131,0.00022222222222222223,59260.92041455034
2453,43,36592.04297874719,43,36592.04870534629,0.010112519136367468,36675.5626059059,0.009908198352340086,,0.009908198352340086,91425.71272486082,0.0024509803921568627,91517.10579317539,1,36907.157207501754,0.00022222222222222223,93746.7449362915,0.00022222222222222223,59263.07709679723
2452,45,36592.91995921353,43,36592.925920707974,0.010210375595448573,36676.45201433314,0.010003592014834991,,0.010003592014834991,91426.60219322618,0.0024630541871921183,91518.24654901448,1,36909.354473126754,0.00022222222222222223,93750.154108351,0.00022222222222222223,59265.23224390912
2451,45,36593.79245434983,43,36593.79907294341,0.010307700081907477,36677.3369048057,0.01009735287968854,,0.01009735287968854,91427.48715161772,0.0024752475247524753,91519.38311419998,1,36911.55066639176,0.00022222222222222223,93753.56085470303,0.00022222222222222223,59267.3858575823
2450,45,36594.66072083358,45,36594.66670868253,0.010407664937902286,36678.21727804055,0.010192476910168911,,0.010192476910168911,91428.36759409274,0.0024875621890547263,91520.51548742111,1,36913.745788342974,0.00022222222222222223,93756.96517802686,0.00022222222222222223,59269.53793951051
2449,45,36595.52477221003,45,36595.53065500304,0.01050919686893133,36679.09313472605,0.010288979125636444,,0.010288979125636444,91429.24352141538,0.0025,91521.64366732897,1,36915.93984002508,0.00022222222222222223,93760.36708099765,0.00022222222222222223,59271.68849138481
2448,47,36596.384560623985,45,36596.390615787015,0.01061228462486202,36679.96447554611,0.010390212455664528,,0.010390212455664528,91430.11492525938,0.002512562814070352,91522.76765253617,1,36918.13282248121,0.00022222222222222223,93763.76656628647,0.00022222222222222223,59273.83751489383
2447,47,36597.23972232352,45,36597.246246327806,0.010718707259197956,36680.831301187514,0.010487947030638064,,0.010487947030638064,91430.98182715237,0.0025252525252525255,91523.88744161585,1,36920.324736753,0.00022222222222222223,93767.16363656025,0.00022222222222222223,59275.98501172347
2446,47,36598.09059333698,45,36598.09783905685,0.010824176445410437,36681.693612284165,0.010592592076571624,,0.010592592076571624,91431.84420190525,0.0025380710659898475,91525.0030331019,1,36922.51558388055,0.00022222222222222223,93770.55829448199,0.00022222222222222223,59278.130983557174
2445,47,36598.93728460964,47,36598.943660720455,0.010931340960650132,36682.55140951335,0.010695408436025396,,0.010695408436025396,91432.70207141645,0.002551020408163265,91526.11442548793,1,36924.70536490245,0.00022222222222222223,93773.95054271063,0.00022222222222222223,59280.2754320758
2444,47,36599.77974878443,47,36599.78600811993,0.011040295580079275,36683.404693518445,0.010799748021519874,,0.010799748021519874,91433.55542884057,0.002564102564102564,91527.22161722688,1,36926.89408085576,0.00022222222222222223,93777.34038390093,0.00022222222222222223,59282.41835895762
