,dynamic-RLS-opt,T[dynamic-RLS-opt],dynamic-RLS-drift,T[dynamic-RLS-drift],dynamic-(1+1){>0}-p-opt,T[dynamic-(1+1){>0}-p-opt],dynamic-(1+1){>0}-p-drift,T[dynamic-(1+1){>0}-p-drift],dynamic-(1+1)-p-opt,T[dynamic-(1+1)-p-opt],dynamic-(1+1)-p-drift,T[dynamic-(1+1)-p-drift],dynamic-(1+1)-Baeck,T[dynamic-(1+1)-Baeck],static-RLS-1,T[static-RLS-1],static-(1+1)-1/n,T[static-(1+1)-1/n],old-1+1{>0},T[old-1+1{>0}],dynamic-(1+1){>0}-p-drift-1/2n,T[dynamic-(1+1){>0}-p-drift-1/2n],dynamic-(1+1){>0}-p-drift-1/n,T[dynamic-(1+1){>0}-p-drift-1/n],dynamic-(1+1){>0}-p-opt-1/2n,T[dynamic-(1+1){>0}-p-opt-1/2n],dynamic-(1+1){>0}-p-opt-1/n,T[dynamic-(1+1){>0}-p-opt-1/n],old-1+1{>0}-1/2n,T[old-1+1{>0}-1/2n]
2401,1,26529.392782747425,1,26529.392782747425,8.16326530612245e-08,26532.869131330248,5.9608609865491405e-06,,0.0009367794814625999,67511.00748357327,0.0009349827943462519,67511.1876706723,0.0007668711656441718,67517.96925740577,1,26529.392782747425,0.00028571428571428574,68347.31916679519,0.00028571428571428574,43207.3379529084,0.00014285714285714287,33601.26191404344,0.00028571428571428574,43207.3379529084,0.00014285714285714287,33601.26191404344,0.00028571428571428574,43207.3379529084,0.00014285714285714287,33601.26191404344
2400,1,26532.57460092924,1,26532.57460092924,8.16326530612245e-08,26536.05111833137,5.9608609865491405e-06,,0.0009390251882345561,67515.23872067164,0.0009372370373100273,67515.41891131291,0.0007680491551459293,67522.23971855508,1,26532.57460092924,0.00028571428571428574,68353.05768116313,0.00028571428571428574,43210.96568743649,0.00014285714285714287,33604.701118796256,0.00028571428571428574,43210.96568743649,0.00014285714285714287,33604.701118796256,0.00028571428571428574,43210.96568743649,0.00014285714285714287,33604.701118796256
2399,1,26535.75352917629,1,26535.75352917629,8.16326530612245e-08,26539.230214984847,5.9608609865491405e-06,,0.0009412818470776311,67519.461349178,0.0009395023970893816,67519.64154329825,0.0007692307692307692,67526.50177316893,1,26535.75352917629,0.00028571428571428574,68358.78912633265,0.00028571428571428574,43214.58895300736,0.00014285714285714287,33608.13667002413,0.00028571428571428574,43214.58895300736,0.00014285714285714287,33608.13667002413,0.00028571428571428574,43214.58895300736,0.00014285714285714287,33608.13667002413
2398,1,26538.929572733457,1,26538.929572733457,8.16326530612245e-08,26542.40642653634,5.9608609865491405e-06,,0.0009435495292836747,67523.67538151721,0.000941778938317975,67523.85557905337,0.0007704160246533128,67530.75543459521,1,26538.929572733457,0.00028571428571428574,68364.51351618758,0.00028571428571428574,43218.207758397984,0.00014285714285714287,33611.568574509154,0.00028571428571428574,43218.207758397984,0.00014285714285714287,33611.568574509154,0.00028571428571428574,43218.207758397984,0.00014285714285714287,33611.568574509154
2397,1,26542.10273683137,1,26542.10273683137,8.16326530612245e-08,26545.579758217213,5.9608609865491405e-06,,0.0009458283066940168,67527.88083007037,0.0009440667251219887,67528.0610309598,0.0007716049382716049,67535.00071614105,1,26542.10273683137,0.00028571428571428574,68370.23086457318,0.00028571428571428574,43221.82211236098,0.00014285714285714287,33614.99683901499,0.00028571428571428574,43221.82211236098,0.00014285714285714287,33614.99683901499,0.00028571428571428574,43221.82211236098,0.00014285714285714287,33614.99683901499
2396,1,26545.273026686442,1,26545.273026686442,8.16326530612245e-08,26548.75021524462,5.9608609865491405e-06,,0.0009481182516930721,67532.07770717492,0.0009463658214936361,67532.25791135534,0.0007727975270479134,67539.23763107308,1,26545.273026686442,0.00028571428571428574,68375.94118529637,0.00028571428571428574,43225.43202362472,0.00014285714285714287,33618.42147028682,0.00028571428571428574,43225.43202362472,0.00014285714285714287,33618.42147028682,0.00028571428571428574,43225.43202362472,0.00014285714285714287,33618.42147028682
2395,1,26548.440447500918,1,26548.440447500918,8.16326530612245e-08,26551.917802821547,5.9608609865491405e-06,,0.0009504194371670739,67536.2660251247,0.0009486762910506505,67536.44623253435,0.0007739938080495357,67543.46619261744,1,26548.440447500918,0.00028571428571428574,68381.64449212578,0.00028571428571428574,43229.037500893355,0.00014285714285714287,33621.8424750515,0.00028571428571428574,43229.037500893355,0.00014285714285714287,33621.8424750515,0.00028571428571428574,43229.037500893355,0.00014285714285714287,33621.8424750515
2394,1,26551.60500446294,1,26551.60500446294,8.16326530612245e-08,26555.08252613689,5.9608609865491405e-06,,0.0009527319365959472,67540.44579617037,0.000950998197173547,67540.62600674799,0.0007751937984496124,67547.68641395988,1,26551.60500446294,0.00028571428571428574,68387.34079879198,0.00028571428571428574,43232.63855284697,0.00014285714285714287,33625.259860017555,0.00028571428571428574,43232.63855284697,0.00014285714285714287,33625.259860017555,0.00028571428571428574,43232.63855284697,0.00014285714285714287,33625.259860017555
2393,1,26554.766702746587,1,26554.766702746587,8.16326530612245e-08,26558.244390365453,5.9608609865491405e-06,,0.0009550558239643499,67544.61703251932,0.0009533316029393805,67544.79724620415,0.0007763975155279503,67551.89830824618,1,26554.766702746587,0.00028571428571428574,68393.03011898753,0.00028571428571428574,43236.235188141654,0.00014285714285714287,33628.673631875245,0.00028571428571428574,43236.235188141654,0.00014285714285714287,33628.673631875245,0.00028571428571428574,43236.235188141654,0.00014285714285714287,33628.673631875245
2392,1,26557.925547511924,1,26557.925547511924,8.16326530612245e-08,26561.403400668056,5.9608609865491405e-06,,0.0009573911738469643,67548.77974633587,0.0009556765711469723,67548.95996306778,0.0007776049766718507,67556.10188858185,1,26557.925547511924,0.00028571428571428574,68398.71246636716,0.00028571428571428574,43239.827415409556,0.00014285714285714287,33632.08379729672,0.00028571428571428574,43239.827415409556,0.00014285714285714287,33632.08379729672,0.00028571428571428574,43239.827415409556,0.00014285714285714287,33632.08379729672
2391,1,26561.08154390507,1,26561.08154390507,8.16326530612245e-08,26564.559562191527,5.9608609865491405e-06,,0.0009597380613542639,67552.93394974132,0.0009580331642214197,67553.11416946084,0.000778816199376947,67560.29716803267,1,26561.08154390507,0.00028571428571428574,68404.38785454794,0.00028571428571428574,43243.415243259005,0.00014285714285714287,33635.490362936,0.00028571428571428574,43243.415243259005,0.00014285714285714287,33635.490362936,0.00028571428571428574,43243.415243259005,0.00014285714285714287,33635.490362936
2390,1,26564.234697058222,1,26564.234697058222,8.16326530612245e-08,26567.712880068815,5.9608609865491405e-06,,0.0009620965621765844,67557.07965481425,0.0009604014444318528,67557.25987746255,0.00078003120124805,67564.4841596246,1,26564.234697058222,0.00028571428571428574,68410.05629710932,0.00028571428571428574,43246.99868027457,0.00014285714285714287,33638.89333542908,0.00028571428571428574,43246.99868027457,0.00014285714285714287,33638.89333542908,0.00028571428571428574,43246.99868027457,0.00014285714285714287,33638.89333542908
2389,1,26567.385012089722,1,26567.385012089722,8.16326530612245e-08,26570.863359418992,5.9608609865491405e-06,,0.000964466768823438,67561.21687359057,0.0009628366376134437,67561.39709883282,0.00078125,67568.66287634379,1,26567.385012089722,0.00028571428571428574,68415.71780759336,0.00028571428571428574,43250.57773501719,0.00014285714285714287,33642.29272139393,0.00028571428571428574,43250.57773501719,0.00014285714285714287,33642.29272139393,0.00028571428571428574,43250.57773501719,0.00014285714285714287,33642.29272139393
2388,1,26570.532494104107,1,26570.532494104107,8.16326530612245e-08,26574.011005347325,5.9608609865491405e-06,,0.0009668487266730979,67565.3456180637,0.0009653696630303057,67565.52584528744,0.000782472613458529,67572.83333113714,1,26570.532494104107,0.00028571428571428574,68421.3723995049,0.00028571428571428574,43254.15241602423,0.00014285714285714287,33645.68852743069,0.00028571428571428574,43254.15241602423,0.00014285714285714287,33645.68852743069,0.00028571428571428574,43254.15241602423,0.00014285714285714287,33645.68852743069
2387,1,26573.677148192153,1,26573.677148192153,8.16326530612245e-08,26577.155822945308,5.9608609865491405e-06,,0.0009692425283660144,67569.46590018454,0.0009679152593937783,67569.64612898079,0.0007836990595611285,67576.9955369119,1,26573.677148192153,0.00028571428571428574,68427.02008631155,0.00028571428571428574,43257.722731809576,0.00014285714285714287,33649.0807601216,0.00028571428571428574,43257.722731809576,0.00014285714285714287,33649.0807601216,0.00028571428571428574,43257.722731809576,0.00014285714285714287,33649.0807601216
2386,1,26576.81897943093,1,26576.81897943093,8.16326530612245e-08,26580.29781729073,5.9608609865491405e-06,,0.0009716482518937523,67573.57773186186,0.0009704734159973307,67573.75796186001,0.0007849293563579278,67581.14950653618,1,26576.81897943093,0.00028571428571428574,68432.66088144385,0.00028571428571428574,43261.28869086364,0.00014285714285714287,33652.46942603113,0.00028571428571428574,43261.28869086364,0.00014285714285714287,33652.46942603113,0.00028571428571428574,43261.28869086364,0.00014285714285714287,33652.46942603113
2385,1,26579.957992883843,1,26579.957992883843,8.16326530612245e-08,26583.436993447744,5.9608609865491405e-06,,0.000974065975803517,67577.68112496234,0.0009730441217177825,67577.86135584147,0.0007861635220125787,67585.295252839,1,26579.957992883843,0.00028571428571428574,68438.29479829554,0.00028571428571428574,43264.85030165359,0.00014285714285714287,33655.85453170605,0.00028571428571428574,43264.85030165359,0.00014285714285714287,33655.85453170605,0.00028571428571428574,43264.85030165359,0.00014285714285714287,33655.85453170605
2384,1,26583.094193600686,1,26583.094193600686,8.16326530612245e-08,26586.573356466855,5.9608609865491405e-06,,0.0009764957792892145,67581.77609131044,0.0009756273658405306,67581.9563228003,0.0007874015748031496,67589.43278861028,1,26583.094193600686,0.00028571428571428574,68443.9218502236,0.00028571428571428574,43268.407572623364,0.00014285714285714287,33659.23608367546,0.00028571428571428574,43268.407572623364,0.00014285714285714287,33659.23608367546,0.00028571428571428574,43268.407572623364,0.00014285714285714287,33659.23608367546
2383,1,26586.22758661769,1,26586.22758661769,8.16326530612245e-08,26589.706911385012,5.9608609865491405e-06,,0.0009789377420835153,67585.86264268904,0.0009790937887166641,67586.04287386569,0.0007886435331230284,67593.56212660114,1,26586.22758661769,0.00028571428571428574,68449.54205054833,0.00028571428571428574,43271.96051219371,0.00014285714285714287,33662.61408845087,0.00028571428571428574,43271.96051219371,0.00014285714285714287,33662.61408845087,0.00028571428571428574,43271.96051219371,0.00014285714285714287,33662.61408845087
2382,1,26589.35817695758,1,26589.35817695758,8.16326530612245e-08,26592.837663225655,5.9608609865491405e-06,,0.0009813919445685075,67589.94079083913,0.0009783845435586633,67590.1210350391,0.0007898894154818325,67597.68327952392,1,26589.35817695758,0.00028571428571428574,68455.15541255365,0.00028571428571428574,43275.50912876233,0.00014285714285714287,33665.98855252627,0.00028571428571428574,43275.50912876233,0.00014285714285714287,33665.98855252627,0.00028571428571428574,43275.50912876233,0.00014285714285714287,33665.98855252627
2381,1,26592.485969629608,1,26592.485969629608,8.16326530612245e-08,26595.965616998754,5.9608609865491405e-06,,0.0009838584676910708,67594.01054746022,0.0009810116010839135,67594.19079853228,0.0007911392405063291,67601.79626005226,1,26592.485969629608,0.00028571428571428574,68460.761949487,0.00028571428571428574,43279.05343070393,0.00014285714285714287,33669.35948237822,0.00028571428571428574,43279.05343070393,0.00014285714285714287,33669.35948237822,0.00028571428571428574,43279.05343070393,0.00014285714285714287,33669.35948237822
2380,1,26595.610969629608,1,26595.610969629608,8.16326530612245e-08,26599.090777700854,5.9608609865491405e-06,,0.00098633739305799,67598.07192421025,0.0009836422224755413,67598.25218173418,0.000792393026941363,67605.90108082142,1,26595.610969629608,0.00028571428571428574,68466.3616745597,0.00028571428571428574,43282.59342637029,0.00014285714285714287,33672.72688446582,0.00028571428571428574,43282.59342637029,0.00014285714285714287,33672.72688446582,0.00028571428571428574,43282.59342637029,0.00014285714285714287,33672.72688446582
2379,1,26598.73318194004,1,26598.73318194004,8.16326530612245e-08,26602.21315031513,5.9608609865491405e-06,,0.0009888288028451972,67602.12493270599,0.0009862769895270418,67602.30519600773,0.0007936507936507937,67609.99775442819,1,26598.73318194004,0.00028571428571428574,68471.95460094683,0.00028571428571428574,43286.12912409045,0.00014285714285714287,33676.09076523084,0.00028571428571428574,43286.12912409045,0.00014285714285714287,33676.09076523084,0.00028571428571428574,43286.12912409045,0.00014285714285714287,33676.09076523084
2378,1,26601.852611530052,1,26601.852611530052,8.16326530612245e-08,26605.332739811434,5.9608609865491405e-06,,0.0009913327799015964,67606.16958452284,0.000988916458013501,67606.34985296043,0.000794912559618442,67614.08629343112,1,26601.852611530052,0.00028571428571428574,68477.54074178764,0.00028571428571428574,43289.660532170616,0.00014285714285714287,33679.45113109779,0.00028571428571428574,43289.660532170616,0.00014285714285714287,33679.45113109779,0.00028571428571428574,43289.660532170616,0.00014285714285714287,33679.45113109779
2377,1,26604.969263355517,1,26604.969263355517,8.16326530612245e-08,26608.449551146354,5.9608609865491405e-06,,0.0009938494076555215,67610.20589119532,0.0009915711672511466,67610.38616413494,0.0007961783439490446,67618.16671035063,1,26604.969263355517,0.00028571428571428574,68483.12011018553,0.00028571428571428574,43293.18765889438,0.00014285714285714287,33682.80798847401,0.00028571428571428574,43293.18765889438,0.00014285714285714287,33682.80798847401,0.00028571428571428574,43293.18765889438,0.00014285714285714287,33682.80798847401
2376,1,26608.08314235907,1,26608.08314235907,8.16326530612245e-08,26611.56358926323,5.9608609865491405e-06,,0.000996378770201955,67614.23386421693,0.00099429609959192,67614.41414074559,0.0007974481658692185,67622.2390176692,1,26608.08314235907,0.00028571428571428574,68488.69271920816,0.00028571428571428574,43296.71051252281,0.00014285714285714287,33686.16134374957,0.00028571428571428574,43296.71051252281,0.00014285714285714287,33686.16134374957,0.00028571428571428574,43296.71051252281,0.00014285714285714287,33686.16134374957
2375,1,26611.19425347018,1,26611.19425347018,8.16326530612245e-08,26614.674859092243,5.9608609865491405e-06,,0.00099892095227385,67618.25351504037,0.0009967819509715493,67618.43379585253,0.0007987220447284345,67626.30322783133,1,26611.19425347018,0.00028571428571428574,68494.2585818876,0.00028571428571428574,43300.2291012944,0.00014285714285714287,33689.51120329758,0.00028571428571428574,43300.2291012944,0.00014285714285714287,33689.51120329758,0.00028571428571428574,43300.2291012944,0.00014285714285714287,33689.51120329758
2374,1,26614.30260160517,1,26614.30260160517,8.16326530612245e-08,26617.783365550393,5.9608609865491405e-06,,0.0010014760392129329,67622.26485507772,0.000998333051697963,67622.44514717082,0.0008,67630.35935324382,1,26614.30260160517,0.00028571428571428574,68499.81771122038,0.00028571428571428574,43303.74343342525,0.00014285714285714287,33692.85757347398,0.00028571428571428574,43303.74343342525,0.00014285714285714287,33692.85757347398,0.00028571428571428574,43303.74343342525,0.00014285714285714287,33692.85757347398
2373,1,26617.408191667273,1,26617.408191667273,8.16326530612245e-08,26620.889113541645,5.9608609865491405e-06,,0.001004044117067959,67626.26789570054,0.0010016663998884102,67626.44819066905,0.0008012820512820513,67634.40740627579,1,26617.408191667273,0.00028571428571428574,68505.37012016783,0.00028571428571428574,43307.25351710915,0.00014285714285714287,33696.200460617845,0.00028571428571428574,43307.25351710915,0.00014285714285714287,33696.200460617845,0.00028571428571428574,43307.25351710915,0.00014285714285714287,33696.200460617845
2372,1,26620.511028546705,1,26620.511028546705,8.16326530612245e-08,26623.99210795689,5.9608609865491405e-06,,0.0010066252725157534,67630.26264823995,0.0010049997481282988,67630.44294432382,0.0008025682182985554,67638.4473992588,1,26620.511028546705,0.00028571428571428574,68510.91582165606,0.00028571428571428574,43310.75936051762,0.00014285714285714287,33699.53987105129,0.00028571428571428574,43310.75936051762,0.00014285714285714287,33699.53987105129,0.00028571428571428574,43310.75936051762,0.00014285714285714287,33699.53987105129
2371,1,26623.611117120658,1,26623.611117120658,8.16326530612245e-08,26627.092353674037,5.9608609865491405e-06,,0.001009219592871421,67634.24912398677,0.0010049997481282988,67634.42944262535,0.0008038585209003215,67642.4793444871,1,26623.611117120658,0.00028571428571428574,68516.45482857604,0.00028571428571428574,43314.260971800024,0.00014285714285714287,33702.8758110796,0.00028571428571428574,43314.260971800024,0.00014285714285714287,33702.8758110796,0.00028571428571428574,43314.260971800024,0.00014285714285714287,33702.8758110796
2370,1,26626.708462253395,1,26626.708462253395,8.16326530612245e-08,26630.189855558026,5.9608609865491405e-06,,0.0010118271661394838,67638.22733419172,0.0010103100757605388,67638.40764725769,0.0008051529790660225,67646.50325421763,1,26626.708462253395,0.00028571428571428574,68521.98715378386,0.00028571428571428574,43317.75835908357,0.00014285714285714287,33706.208286991234,0.00028571428571428574,43317.75835908357,0.00014285714285714287,33706.208286991234,0.00028571428571428574,43317.75835908357,0.00014285714285714287,33706.208286991234
2369,1,26629.80306879628,1,26629.80306879628,8.16326530612245e-08,26633.28461846092,5.9608609865491405e-06,,0.0010144480810283323,67642.19729006557,0.0010127605856154363,67642.37760638856,0.0008064516129032258,67650.51914067005,1,26629.80306879628,0.00028571428571428574,68527.5128101007,0.00028571428571428574,43321.251530473506,0.00014285714285714287,33709.537305057966,0.00028571428571428574,43321.251530473506,0.00014285714285714287,33709.537305057966,0.00028571428571428574,43321.251530473506,0.00014285714285714287,33709.537305057966
2368,1,26632.894941587798,1,26632.894941587798,8.16326530612245e-08,26636.376647221892,5.9608609865491405e-06,,0.0010170824268725183,67646.15900277905,0.0010152407865635074,67646.33932228228,0.0008077544426494346,67654.52701602703,1,26632.894941587798,0.00028571428571428574,68533.03181031311,0.00028571428571428574,43324.740494053134,0.00014285714285714287,33712.86287153483,0.00028571428571428574,43324.740494053134,0.00014285714285714287,33712.86287153483,0.00028571428571428574,43324.740494053134,0.00014285714285714287,33712.86287153483
2367,1,26635.984085453634,1,26635.984085453634,8.16326530612245e-08,26639.46594666733,5.9608609865491405e-06,,0.0010197302937208436,67650.11248346332,0.001017749633428741,67650.29280648624,0.0008090614886731392,67658.5268924344,1,26635.984085453634,0.00028571428571428574,68538.54416717298,0.00028571428571428574,43328.22525788389,0.00014285714285714287,33716.1849926603,0.00028571428571428574,43328.22525788389,0.00014285714285714287,33716.1849926603,0.00028571428571428574,43328.22525788389,0.00014285714285714287,33716.1849926603
2366,1,26639.070505206717,1,26639.070505206717,8.16326530612245e-08,26642.552521610844,5.9608609865491405e-06,,0.001022391772319243,67654.05774320968,0.0010202861423914164,67654.2380701404,0.0008103727714748784,67662.51878200108,1,26639.070505206717,0.00028571428571428574,68544.04989339775,0.00028571428571428574,43331.705830005376,0.00014285714285714287,33719.503674656284,0.00028571428571428574,43331.705830005376,0.00014285714285714287,33719.503674656284,0.00028571428571428574,43331.705830005376,0.00014285714285714287,33719.503674656284
2365,1,26642.154205647243,1,26642.154205647243,8.16326530612245e-08,26645.636376853305,5.9608609865491405e-06,,0.0010250669540686898,67657.99479307022,0.0010228493899786001,67658.17512426845,0.0008116883116883117,67666.50269679933,1,26642.154205647243,0.00028571428571428574,68549.54900167062,0.00028571428571428574,43335.18221843555,0.00014285714285714287,33722.81892372818,0.00028571428571428574,43335.18221843555,0.00014285714285714287,33722.81892372818,0.00028571428571428574,43335.18221843555,0.00014285714285714287,33722.81892372818
2364,1,26645.23519156273,1,26645.23519156273,8.16326530612245e-08,26648.71751718293,5.9608609865491405e-06,,0.001027755931145937,67661.9236440574,0.0010254385114289999,67662.10397984792,0.0008130081300813008,67670.47864886478,1,26645.23519156273,0.00028571428571428574,68555.0415046405,0.00028571428571428574,43338.65443117074,0.00014285714285714287,33726.13074606494,0.00028571428571428574,43338.65443117074,0.00014285714285714287,33726.13074606494,0.00028571428571428574,43338.65443117074,0.00014285714285714287,33726.13074606494
2363,1,26648.313467728072,1,26648.313467728072,8.16326530612245e-08,26651.795947375293,5.9608609865491405e-06,,0.0010304587963892167,67665.84430714452,0.0010280552552190993,67666.02464780178,0.0008143322475570033,67674.44665019652,1,26648.313467728072,0.00028571428571428574,68560.52741492221,0.00028571428571428574,43342.12247618568,0.00014285714285714287,33729.439147839155,0.00028571428571428574,43342.12247618568,0.00014285714285714287,33729.439147839155,0.00028571428571428574,43342.12247618568,0.00014285714285714287,33729.439147839155
2362,1,26651.389038905574,1,26651.389038905574,8.16326530612245e-08,26654.871672193374,5.9608609865491405e-06,,0.0010331756433635275,67669.75679326581,0.0010306191480432823,67669.93713951511,0.0008156606851549756,67678.4067127576,1,26651.389038905574,0.00028571428571428574,68566.00674509659,0.00028571428571428574,43345.58636143364,0.00014285714285714287,33732.74413520708,0.00028571428571428574,43345.58636143364,0.00014285714285714287,33732.74413520708,0.00028571428571428574,43345.58636143364,0.00014285714285714287,33732.74413520708
2361,1,26654.461909844995,1,26654.461909844995,8.16326530612245e-08,26657.9446963876,5.9608609865491405e-06,,0.0010359065663321596,67673.66111331646,0.001033353320556583,67673.84146475351,0.0008169934640522876,67682.35884847445,1,26654.461909844995,0.00028571428571428574,68571.4795077106,0.00028571428571428574,43349.04609484649,0.00014285714285714287,33736.0457143087,0.00028571428571428574,43349.04609484649,0.00014285714285714287,33736.0457143087,0.00028571428571428574,43349.04609484649,0.00014285714285714287,33736.0457143087
2360,1,26657.532085283587,1,26657.532085283587,8.16326530612245e-08,26661.01502469592,5.9608609865491405e-06,,0.0010386516603306656,67677.55727815286,0.0010360384085876485,67677.73763514658,0.0008183306055646482,67686.30306923756,1,26657.532085283587,0.00028571428571428574,68576.94571527759,0.00028571428571428574,43352.5016843348,0.00014285714285714287,33739.34389126779,0.00028571428571428574,43352.5016843348,0.00014285714285714287,33739.34389126779,0.00028571428571428574,43352.5016843348,0.00014285714285714287,33739.34389126779
2359,1,26660.59956994616,1,26660.59956994616,8.16326530612245e-08,26664.082661843808,5.9608609865491405e-06,,0.0010414110211079616,67681.4452985925,0.0010387458685533716,67681.62566128698,0.000819672131147541,67690.23938690139,1,26660.59956994616,0.00028571428571428574,68582.40538027714,0.00028571428571428574,43355.953137787845,0.00014285714285714287,33742.63867219195,0.00028571428571428574,43355.953137787845,0.00014285714285714287,33742.63867219195,0.00028571428571428574,43355.953137787845,0.00014285714285714287,33742.63867219195
2358,1,26663.664368545105,1,26663.664368545105,8.16326530612245e-08,26667.14761254433,5.9608609865491405e-06,,0.0010441847451761988,67685.32518541443,0.0010414751506221378,67685.50555393253,0.0008210180623973727,67694.16781328447,1,26663.664368545105,0.00028571428571428574,68587.85851515539,0.00028571428571428574,43359.40046307375,0.00014285714285714287,33745.930063172724,0.00028571428571428574,43359.40046307375,0.00014285714285714287,33745.930063172724,0.00028571428571428574,43359.40046307375,0.00014285714285714287,33745.930063172724
2357,1,26666.72648578045,1,26666.72648578045,8.16326530612245e-08,26670.209881498184,5.9608609865491405e-06,,0.001046972929759546,67689.19694935912,0.0010442257500898485,67689.37732379699,0.0008223684210526315,67698.0883601695,1,26666.72648578045,0.00028571428571428574,68593.30513232511,0.00028571428571428574,43362.843668039546,0.00014285714285714287,33749.21807028562,0.00028571428571428574,43362.843668039546,0.00014285714285714287,33749.21807028562,0.00028571428571428574,43362.843668039546,0.00014285714285714287,33749.21807028562
2356,1,26669.785926339893,1,26669.785926339893,8.16326530612245e-08,26673.269473393742,5.9608609865491405e-06,,0.0010497756728562017,67693.06060112875,0.0010469972053611318,67693.24098155618,0.0008237232289950577,67702.00103930358,1,26669.785926339893,0.00028571428571428574,68598.74524416584,0.00028571428571428574,43366.282760511196,0.00014285714285714287,33752.50269959014,0.00028571428571428574,43366.282760511196,0.00014285714285714287,33752.50269959014,0.00028571428571428574,43366.282760511196,0.00014285714285714287,33752.50269959014
2355,1,26672.842694898845,1,26672.842694898845,8.16326530612245e-08,26676.326392907078,5.9608609865491405e-06,,0.0010525930732446446,67696.91615138711,0.001049789095949871,67697.09653784955,0.0008250825082508251,67705.90586239824,1,26672.842694898845,0.00028571428571428574,68604.17886302389,0.00028571428571428574,43369.71774829373,0.00014285714285714287,33755.783957129825,0.00028571428571428574,43369.71774829373,0.00014285714285714287,33755.783957129825,0.00028571428571428574,43369.71774829373,0.00014285714285714287,33755.783957129825
2354,1,26675.896796120483,1,26675.896796120483,8.16326530612245e-08,26679.380644702043,5.9608609865491405e-06,,0.0010554252304703915,67700.76361076003,0.0010526010402634642,67700.94400328049,0.0008264462809917355,67709.80284112947,1,26675.896796120483,0.00028571428571428574,68609.6060012127,0.00028571428571428574,43373.14863917137,0.00014285714285714287,33759.061848932375,0.00028571428571428574,43373.14863917137,0.00014285714285714287,33759.061848932375,0.00028571428571428574,43373.14863917137,0.00014285714285714287,33759.061848932375
2353,1,26678.948234655792,1,26678.948234655792,8.16326530612245e-08,26682.43223343028,5.9608609865491405e-06,,0.0010582722448295547,67704.6029898353,0.001055432693621905,67704.78338841649,0.0008278145695364238,67713.69198713789,1,26678.948234655792,0.00028571428571428574,68615.02667101256,0.00028571428571428574,43376.575440907385,0.00014285714285714287,33762.33638100968,0.00028571428571428574,43376.575440907385,0.00014285714285714287,33762.33638100968,0.00028571428571428574,43376.575440907385,0.00014285714285714287,33762.33638100968
2352,1,26681.997015143592,1,26681.997015143592,8.16326530612245e-08,26685.481163731278,5.9608609865491405e-06,,0.0010611342174251155,67708.43429916282,0.0010582837462571886,67708.614703789,0.0008291873963515755,67717.57331202908,1,26681.997015143592,0.00028571428571428574,68620.4408846711,0.00028571428571428574,43379.9981612444,0.00014285714285714287,33765.607559357886,0.00028571428571428574,43379.9981612444,0.00014285714285714287,33765.607559357886,0.00028571428571428574,43379.9981612444,0.00014285714285714287,33765.607559357886
2351,1,26685.043142210605,1,26685.043142210605,8.16326530612245e-08,26688.52744023241,5.9608609865491405e-06,,0.001064011250155703,67712.25754925475,0.0010611539213570107,67712.43795989366,0.0008305647840531562,67721.44682737328,1,26685.043142210605,0.00028571428571428574,68625.84865440326,0.00028571428571428574,43383.41680790439,0.00014285714285714287,33768.87538995738,0.00028571428571428574,43383.41680790439,0.00014285714285714287,33768.87538995738,0.00028571428571428574,43383.41680790439,0.00014285714285714287,33768.87538995738
2350,1,26688.086620471473,1,26688.086620471473,8.16326530612245e-08,26691.571067548983,5.9608609865491405e-06,,0.001066903445695867,67716.07275058558,0.001063946803666547,67716.2531678216,0.0008319467554076539,67725.31254470574,1,26688.086620471473,0.00028571428571428574,68631.24999239144,0.00028571428571428574,43386.83138858876,0.00014285714285714287,33772.139878772934,0.00028571428571428574,43386.83138858876,0.00014285714285714287,33772.139878772934,0.00028571428571428574,43386.83138858876,0.00014285714285714287,33772.139878772934
2349,1,26691.12745452881,1,26691.12745452881,8.16326530612245e-08,26694.61205028426,5.9608609865491405e-06,,0.001069810907538788,67719.87991359251,0.0010663774213344071,67720.06034053248,0.0008333333333333334,67729.17047552683,1,26691.12745452881,0.00028571428571428574,68636.64491078553,0.00028571428571428574,43390.241910978264,0.00014285714285714287,33775.401031753674,0.00028571428571428574,43390.241910978264,0.00014285714285714287,33775.401031753674,0.00028571428571428574,43390.241910978264,0.00014285714285714287,33775.401031753674
2348,1,26694.165648973252,1,26694.165648973252,8.16326530612245e-08,26697.650393029548,5.9608609865491405e-06,,0.0010727337400311303,67723.67904867504,0.0010717848929858106,67723.85947184025,0.0008347245409015025,67733.02063130206,1,26694.165648973252,0.00028571428571428574,68642.03342170312,0.00028571428571428574,43393.64838273338,0.00014285714285714287,33778.658854833266,0.00028571428571428574,43393.64838273338,0.00014285714285714287,33778.658854833266,0.00028571428571428574,43393.64838273338,0.00014285714285714287,33778.658854833266
2347,1,26697.201208383485,1,26697.201208383485,8.16326530612245e-08,26700.68610036418,5.9608609865491405e-06,,0.0010756720482625922,67727.4701661957,0.0010739266604362404,67727.65059275286,0.0008361204013377926,67736.8630234623,1,26697.201208383485,0.00028571428571428574,68647.41553722948,0.00028571428571428574,43397.05081149407,0.00014285714285714287,33781.91335392983,0.00028571428571428574,43397.05081149407,0.00014285714285714287,33781.91335392983,0.00028571428571428574,43397.05081149407,0.00014285714285714287,33781.91335392983
