,dynamic-RLS-opt,T[dynamic-RLS-opt],dynamic-RLS-drift,T[dynamic-RLS-drift],dynamic-(1+1){>0}-p-opt,T[dynamic-(1+1){>0}-p-opt],dynamic-(1+1){>0}-p-drift,T[dynamic-(1+1){>0}-p-drift],dynamic-(1+1)-p-opt,T[dynamic-(1+1)-p-opt],dynamic-(1+1)-p-drift,T[dynamic-(1+1)-p-drift],dynamic-(1+1)-Baeck,T[dynamic-(1+1)-Baeck],static-RLS-1,T[static-RLS-1],static-(1+1)-1/n,T[static-(1+1)-1/n],old-1+1{>0},T[old-1+1{>0}],static-(1+1)-opt,T[static-(1+1)-opt],dynamic-(1+1){>0}-p-drift-1/2n,T[dynamic-(1+1){>0}-p-drift-1/2n],dynamic-(1+1){>0}-p-drift-1/n,T[dynamic-(1+1){>0}-p-drift-1/n],dynamic-(1+1){>0}-p-opt-1/2n,T[dynamic-(1+1){>0}-p-opt-1/2n],dynamic-(1+1){>0}-p-opt-1/n,T[dynamic-(1+1){>0}-p-opt-1/n],old-1+1{>0}-1/2n,T[old-1+1{>0}-1/2n]
719,1,6217.348638293894,1,6217.348638293894,1e-06,6220.177612313421,5.9608609865491405e-06,6234.235433274658,0.002567479274886171,15735.830927634237,0.0025589174839565467,15735.840501963863,0.0022727272727272726,15736.889078689243,1,6217.348638293894,0.001,15927.281551995658,0.001,10070.89299628787,0.0011106254326500608,15892.65152719537,0.0005,7856.693945714711,0.001,10070.89299628787,0.0005,7856.693945714711,0.001,10070.89299628787,0.0005,7856.693945714711
718,1,6220.894737584675,1,6220.894737584675,1e-06,6223.724484528117,5.9608609865491405e-06,6237.786136134803,0.0025839687313413194,15741.128468926689,0.002575390087688765,15741.138059018143,0.00228310502283105,15742.20852559037,1,6220.894737584675,0.001,15933.918476627856,0.001,10075.089554098253,0.0011106254326500608,15898.994317542547,0.0005,7860.594961627013,0.001,10075.089554098253,0.0005,7860.594961627013,0.001,10075.089554098253,0.0005,7860.594961627013
717,1,6224.428306489268,1,6224.428306489268,1e-06,6227.258820090336,5.9608609865491405e-06,6241.324271223846,0.0026006905511829575,15746.38990229523,0.002592091702612009,15746.399507848982,0.0022935779816513763,15747.492281467179,1,6224.428306489268,0.001,15940.524238682105,0.001,10079.266407668034,0.0011106254326500608,15905.306424007751,0.0005,7864.480063312424,0.001,10079.266407668034,0.0005,7864.480063312424,0.001,10079.266407668034,0.0005,7864.480063312424
716,1,6227.949433249832,1,6227.949433249832,1e-06,6230.780707286368,5.9608609865491405e-06,6244.849927047467,0.002617649460574728,15751.615451412305,0.002610367398906048,15751.625066229863,0.002304147465437788,15752.740577334733,1,6227.949433249832,0.001,15947.099073169768,0.001,10083.423705595955,0.0011106254326500608,15911.588081196858,0.0005,7868.349364986554,0.001,10083.423705595955,0.0005,7868.349364986554,0.001,10083.423705595955,0.0005,7868.349364986554
715,1,6231.458205179656,1,6231.458205179656,1e-06,6234.290233473179,5.9608609865491405e-06,6248.363191179712,0.0026348503017358687,15756.805337244467,0.0026250753531609225,15756.81497426495,0.0023148148148148147,15757.953641617925,1,6231.458205179656,0.001,15953.64321258807,0.001,10087.561594891085,0.0011106254326500608,15917.839521192984,0.0005,7872.202979659997,0.001,10087.561594891085,0.0005,7872.202979659997,0.001,10087.561594891085,0.0005,7872.202979659997
714,1,6234.9547086761595,1,6234.9547086761595,1e-06,6237.7874850913995,5.9608609865491405e-06,6251.86415027601,0.0026522980360126577,15761.95977808589,0.0026432288804771773,15761.969429888959,0.002325581395348837,15763.13170018628,1,6234.9547086761595,0.001,15960.156886955418,0.001,10091.680220995115,0.0011106254326500608,15924.060973591873,0.0005,7876.0410191551755,0.001,10091.680220995115,0.0005,7876.0410191551755,0.001,10091.680220995115,0.0005,7876.0410191551755
713,1,6238.439029233651,1,6238.439029233651,1e-06,6241.272547678097,5.9608609865491405e-06,6255.352890085993,0.0026699977470906445,15767.078989591348,0.002660695958329333,15767.08865813845,0.002336448598130841,15768.274976388113,1,6238.439029233651,0.001,15966.640323846157,0.001,10095.779727804334,0.0011106254326500608,15930.252665536835,0.0005,7879.863594122919,0.001,10095.779727804334,0.0005,7879.863594122919,0.001,10095.779727804334,0.0005,7879.863594122919
712,1,6241.911251455873,1,6241.911251455873,1e-06,6244.745505879333,5.9608609865491405e-06,6258.82949546606,0.0026879546442368446,15772.163184808562,0.0026782559866028646,15772.172871237652,0.002347417840375587,15773.383691084033,1,6241.911251455873,0.001,15973.093748424528,0.001,10099.86025769113,0.0011106254326500608,15936.414821752916,0.0005,7883.670814058733,0.001,10099.86025769113,0.0005,7883.670814058733,0.001,10099.86025769113,0.0005,7883.670814058733
711,1,6245.371459068329,1,6245.371459068329,1e-06,6248.206443462487,5.9608609865491405e-06,6262.294050391752,0.00270617407485641,15777.212574209987,0.0026961791697665606,15777.22227899784,0.0023584905660377358,15778.458062679963,1,6245.371459068329,0.001,15979.517383478224,0.001,10103.92195152518,0.0011106254326500608,15942.547664580661,0.0005,7887.4627873187965,0.001,10103.92195152518,0.0005,7887.4627873187965,0.001,10103.92195152518,0.0005,7887.4627873187965
710,1,6248.819734930398,1,6248.819734930398,1e-06,6251.65544332838,5.9608609865491405e-06,6265.746637969897,0.0027246614934292594,15782.227365724057,0.0027144576553536207,15782.237089063017,0.002369668246445498,15783.498307159462,1,6248.819734930398,0.001,15985.911449451267,0.001,10107.964948694258,0.0011106254326500608,15948.651414009075,0.0005,7891.239621135684,0.001,10107.964948694258,0.0005,7891.239621135684,0.001,10107.964948694258,0.0005,7891.239621135684
709,1,6252.256161047237,1,6252.256161047237,1e-06,6255.092587523185,5.9608609865491405e-06,6269.187340450551,0.002743422513982415,15787.207764765779,0.0027330851230875828,15787.217506580058,0.002380952380952381,15788.504638115543,1,6252.256161047237,0.001,15992.276164476416,0.001,10111.989387124686,0.0011106254326500608,15954.726287708214,0.0005,7895.001421633804,0.001,10111.989387124686,0.0005,7895.001421633804,0.001,10111.989387124686,0.0005,7895.001421633804
708,1,6255.6808185814825,1,6255.6808185814825,1e-06,6258.517957250137,5.9608609865491405e-06,6272.616239238739,0.002762462882747818,15792.153974267005,0.0027520566509590646,15792.163734258498,0.0023923444976076554,15793.47726678186,1,6255.6808185814825,0.001,15998.611744406831,0.001,10115.995403301424,0.0011106254326500608,15960.772501061101,0.0005,7898.748293844599,0.001,10115.995403301424,0.0005,7898.748293844599,0.001,10115.995403301424,0.0005,7898.748293844599
707,1,6259.093787864758,1,6259.093787864758,1e-06,6261.931632881037,5.9608609865491405e-06,6276.033414905976,0.0027817884893116375,15797.066194705956,0.0027713685944707055,15797.07597239969,0.002403846153846154,15798.416402063493,1,6259.093787864758,0.001,16004.918402847454,0.001,10119.983132287833,0.0011106254326500608,15966.790267195123,0.0005,7902.480341721455,0.001,10119.983132287833,0.0005,7902.480341721455,0.001,10119.983132287833,0.0005,7902.480341721455
706,1,6262.495148408976,1,6262.495148408976,1e-06,6265.333693967564,5.9608609865491405e-06,6279.438947201635,0.002801405370432812,15801.944624136451,0.002791018477851512,15801.954418921776,0.0024154589371980675,15803.322250566962,1,6262.495148408976,0.001,16011.196351185601,0.001,10123.952707745091,0.0011106254326500608,15972.77979701292,0.0005,7906.197668154391,0.001,10123.952707745091,0.0005,7906.197668154391,0.001,10123.952707745091,0.0005,7906.197668154391
705,1,6265.884978917451,1,6265.884978917451,1e-06,6268.724219252399,5.9608609865491405e-06,6282.832915064064,0.0028213197139983774,15806.789458216432,0.0028110048975745834,15806.799269383542,0.0024271844660194173,15808.195016629928,1,6265.884978917451,0.001,16017.445798621226,0.001,10127.904261951295,0.0011106254326500608,15978.741299222735,0.0005,7909.900374984462,0.001,10127.904261951295,0.0005,7909.900374984462,0.001,10127.904261951295,0.0005,7909.900374984462
704,1,6269.263357295829,1,6269.263357295829,1e-06,6272.103286680157,5.9608609865491405e-06,6286.215396631566,0.002841537863076199,15811.600890236185,0.002831291476147807,15811.610717163614,0.0024390243902439024,15813.034902350268,1,6269.263357295829,0.001,16023.666952196601,0.001,10131.83792582021,0.0011106254326500608,15984.67498036822,0.0005,7913.588563017949,0.001,10131.83792582021,0.0005,7913.588563017949,0.001,10131.83792582021,0.0005,7913.588563017949
703,1,6272.630360662833,1,6272.630360662833,1e-06,6275.470973408128,5.9608609865491405e-06,6289.586469253173,0.002862066320111997,15816.379111146021,0.002850653808934331,15816.388958745545,0.0024509803921568627,15817.842107614646,1,6272.630360662833,0.001,16029.86001682547,0.001,10135.75382891973,0.0011106254326500608,15990.581044857785,0.0005,7917.262332040304,0.001,10135.75382891973,0.0005,7917.262332040304,0.001,10135.75382891973,0.0005,7917.262332040304
702,1,6275.986065360818,1,6275.986065360818,1e-06,6278.827355816857,5.9608609865491405e-06,6292.946209499225,0.002882911751170896,15821.124309583507,0.0028706607843611426,15821.134179734292,0.0024630541871921183,15822.616830126612,1,6275.986065360818,0.001,16036.025195321741,0.001,10139.652099490026,0.0011106254326500608,15996.459694993417,0.0005,7920.921780829846,0.001,10139.652099490026,0.0005,7920.921780829846,0.001,10139.652099490026,0.0005,7920.921780829846
701,1,6279.33054696617,1,6279.33054696617,1e-06,6282.172509520527,5.9608609865491405e-06,6296.294693171806,0.002904080990396792,15825.83667190026,0.0028927568461384725,15825.846558572826,0.0024752475247524753,15827.35926543421,1,6279.33054696617,0.001,16042.162688427707,0.001,10143.532864461358,0.0011106254326500608,16002.311130999055,0.0005,7924.567007171258,0.001,10143.532864461358,0.0005,7924.567007171258,0.001,10143.532864461358,0.0005,7924.567007171258
700,1,6282.663880299503,1,6282.663880299503,1e-06,6285.506509377175,5.9608609865491405e-06,6299.631995314979,0.0029255810445181314,15830.516382188356,0.0029141054383181103,15830.526287055725,0.0024875621890547263,15832.069606957048,1,6282.663880299503,0.001,16048.272694841782,0.001,10147.396249471656,0.0011106254326500608,16008.13555104844,0.0005,7928.198107868806,0.001,10147.396249471656,0.0005,7928.198107868806,0.001,10147.396249471656,0.0005,7928.198107868806
699,1,6285.986139435716,1,6285.986139435716,1e-06,6288.829429498749,5.9608609865491405e-06,6302.958190224852,0.0029474190975122367,15835.163622306229,0.0029357603372124137,15835.17354539603,0.0025,15836.748046013041,1,6285.986139435716,0.001,16054.355411245795,0.001,10151.242378883733,0.0011106254326500608,16013.933151292593,0.0005,7931.815178759403,0.001,10151.242378883733,0.0005,7931.815178759403,0.001,10151.242378883733,0.0005,7931.815178759403
698,1,6289.297397713861,1,6289.297397713861,1e-06,6292.141343260987,5.9608609865491405e-06,6306.273351459502,0.0029696025154086064,15839.778571904244,0.0029569095485325113,15839.788517132723,0.002512562814070352,15841.394771844482,1,6289.297397713861,0.001,16060.411032331776,0.001,10155.071375802254,0.0011106254326500608,16019.704125886667,0.0005,7935.418314725405,0.001,10155.071375802254,0.0005,7935.418314725405,0.001,10155.071375802254,0.0005,7935.418314725405
697,1,6292.597727746864,1,6292.597727746864,1e-06,6295.442323313128,5.9608609865491405e-06,6309.577551848703,0.002992138851234527,15844.361408449871,0.0029792068388564555,15844.37137488488,0.0025252525252525255,15846.009971643844,1,6292.597727746864,0.001,16066.439750828422,0.001,10158.883362090446,0.0011106254326500608,16025.448667016579,0.0005,7939.007609707243,0.001,10158.883362090446,0.0005,7939.007609707243,0.001,10158.883362090446,0.0005,7939.007609707243
696,1,6295.887201431074,1,6295.887201431074,1e-06,6298.732441587485,5.9608609865491405e-06,6312.87086350351,0.0030150358500704226,15848.912307252462,0.0030026889237725683,15848.922291486704,0.0025380710659898475,15850.593830579084,1,6295.887201431074,0.001,16072.44175752691,0.001,10162.678458386457,0.0011106254326500608,16031.166964925002,0.0005,7942.583156715789,0.001,10162.678458386457,0.0005,7942.583156715789,0.001,10162.678458386457,0.0005,7942.583156715789
695,1,6299.165889955664,1,6299.165889955664,1e-06,6302.011769308837,5.9608609865491405e-06,6316.153357825699,0.003038301454328158,15853.431441487646,0.0030256908671869275,15853.44144504314,0.002551020408163265,15855.14653181841,1,6299.165889955664,0.001,16078.417241306564,0.001,10166.456784119537,0.0011106254326500608,16036.859207937088,0.0005,7946.1450478445695,0.001,10166.456784119537,0.0005,7946.1450478445695,0.001,10166.456784119537,0.0005,7946.1450478445695
694,1,6302.433863811873,1,6302.433863811873,1e-06,6305.280377003678,5.9608609865491405e-06,6319.425105517022,0.0030619438090812388,15857.918982221441,0.003049067795822519,15857.929005289358,0.002564102564102564,15859.66825655481,1,6302.433863811873,0.001,16084.366389159866,0.001,10170.218457525896,0.0011106254326500608,16042.525582485645,0.0005,7949.693374281748,0.001,10170.218457525896,0.0005,7949.693374281748,0.001,10170.218457525896,0.0005,7949.693374281748
693,1,6305.691192802102,1,6305.691192802102,1e-06,6308.538334509323,5.9608609865491405e-06,6322.686176588335,0.00308597126768917,15862.375098433873,0.00307281940990574,15862.385141312174,0.002577319587628866,15864.159184029973,1,6305.691192802102,0.001,16090.289386217188,0.001,10173.96359566431,0.0011106254326500608,16048.166273135954,0.0005,7953.228226321955,0.001,10173.96359566431,0.0005,7953.228226321955,0.001,10173.96359566431,0.0005,7953.228226321955
692,1,6308.937946048855,1,6308.937946048855,1e-06,6311.785710982853,5.9608609865491405e-06,6325.936640368571,0.0031103923974314246,15866.79995704244,0.003096549948825216,15866.810021811401,0.0025906735751295338,15868.61949155792,1,6308.937946048855,0.001,16096.18641577108,0.001,10177.6923144315,0.0011106254326500608,16053.781462610228,0.0005,7956.749693377859,0.001,10177.6923144315,0.0005,7956.749693377859,0.001,10177.6923144315,0.0005,7956.749693377859
691,1,6312.174192003548,1,6312.174192003548,1e-06,6315.022574909917,5.9608609865491405e-06,6329.176565513568,0.0031352159855006813,15871.193722925154,0.0031211966781226406,15871.203808803313,0.0026041666666666665,15873.049354548168,1,6312.174192003548,0.001,16102.057659300197,0.001,10181.404728577245,0.0011106254326500608,16059.371331811588,0.0005,7960.257863991609,0.001,10181.404728577245,0.0005,7960.257863991609,0.001,10181.404728577245,0.0005,7960.257863991609
690,1,6315.399998455161,1,6315.399998455161,1e-06,6318.2489941134,5.9608609865491405e-06,6332.406020014744,0.003160451045033865,15875.556558943212,0.0031455115205268947,15875.566669217771,0.002617801047120419,15877.448946528522,1,6315.399998455161,0.001,16107.90329649276,0.001,10185.100951719229,0.0011106254326500608,16064.93605984773,0.0005,7963.752825846062,0.001,10185.100951719229,0.0005,7963.752825846062,0.001,10185.100951719229,0.0005,7963.752825846062
689,1,6318.615432538762,1,6318.615432538762,1e-06,6321.465035761953,5.9608609865491405e-06,6335.625071207665,0.0031861068214145134,15879.888625963564,0.0031736326064283316,15879.898748619711,0.002631578947368421,15881.818439167497,1,6318.615432538762,0.001,16113.723505269736,0.001,10188.781096357701,0.0011106254326500608,16070.475824054156,0.0005,7967.234665775845,0.001,10188.781096357701,0.0005,7967.234665775845,0.001,10188.781096357701,0.0005,7967.234665775845
688,1,6321.82056074389,1,6321.82056074389,1e-06,6324.670766378366,5.9608609865491405e-06,6338.833785780429,0.003212192798759827,15884.190082880912,0.003197185877003234,15884.200231109238,0.0026455026455026454,15886.158002296295,1,6321.82056074389,0.001,16119.518461807585,0.001,10192.445273889838,0.0011106254326500608,16075.990800017058,0.0005,7970.703469778238,0.001,10192.445273889838,0.0005,7970.703469778238,0.001,10192.445273889838,0.0005,7970.703469778238
687,1,6325.015448922804,1,6325.015448922804,1e-06,6327.866251847837,5.9608609865491405e-06,6342.032229781957,0.003238718706594808,15888.46108663971,0.0032224619814574984,15888.471261587709,0.0026595744680851063,15890.467803930465,1,6325.015448922804,0.001,16125.288340560677,0.001,10196.093594623939,0.0011106254326500608,16081.481161595799,0.0005,7974.15932302386,0.001,10196.093594623939,0.0005,7974.15932302386,0.001,10196.093594623939,0.0005,7974.15932302386
686,1,6328.200162298601,1,6328.200162298601,1e-06,6331.051557426086,5.9608609865491405e-06,6345.220468630124,0.003265694526831595,15892.701792255688,0.003250774105841654,15892.71198578301,0.00267379679144385,15894.748010291127,1,6328.200162298601,0.001,16131.033314283337,0.001,10199.726167793351,0.0011106254326500608,16086.947080945125,0.0005,7977.6023098672285,0.001,10199.726167793351,0.0005,7977.6023098672285,0.001,10199.726167793351,0.0005,7977.6023098672285
685,1,6331.374765473204,1,6331.374765473204,1e-06,6334.22674774735,5.9608609865491405e-06,6348.398567119785,0.0032931305008858953,15896.912352837213,0.00327823767673699,15896.922566447969,0.002688172043010753,15898.998785825921,1,6331.374765473204,0.001,16136.753554051504,0.001,10203.34310157017,0.0011106254326500608,16092.388728536926,0.0005,7981.032513857098,0.001,10203.34310157017,0.0005,7981.032513857098,0.001,10203.34310157017,0.0005,7981.032513857098
684,1,6334.539322435229,1,6334.539322435229,1e-06,6337.391886832248,5.9608609865491405e-06,6351.5665894306485,0.0033210371370876075,15901.09291960635,0.0033045106777813485,15901.103159351896,0.002702702702702703,15903.220293229524,1,6334.539322435229,0.001,16142.449229284113,0.001,10206.944503078772,0.0011106254326500608,16097.806273181694,0.0005,7984.450017746697,0.001,10206.944503078772,0.0005,7984.450017746697,0.001,10206.944503078772,0.0005,7984.450017746697
683,1,6337.693896567721,1,6337.693896567721,1e-06,6340.547038095525,5.9608609865491405e-06,6354.724599135042,0.0033494252183805537,15905.243641919744,0.0033320829941439643,15905.253908215449,0.002717391304347826,15907.412693463843,1,6337.693896567721,0.001,16148.120507764139,0.001,10210.530478409084,0.0011106254326500608,16103.199882049621,0.0005,7987.854903503742,0.001,10210.530478409084,0.0005,7987.854903503742,0.001,10210.530478409084,0.0005,7987.854903503742
682,1,6340.8385506557715,1,6340.8385506557715,1e-06,6343.692264353678,5.9608609865491405e-06,6357.872659205558,0.0033783058102628753,15909.364667289195,0.003361079624158566,15909.37495780892,0.00273224043715847,15911.576145777846,1,6340.8385506557715,0.001,16153.767555659186,0.001,10214.101132629661,0.0011106254326500608,16108.56972069146,0.0005,7991.247252320336,0.001,10214.101132629661,0.0005,7991.247252320336,0.001,10214.101132629661,0.0005,7991.247252320336
681,1,6343.973346894017,1,6343.973346894017,1e-06,6346.82762783245,5.9608609865491405e-06,6361.010832022573,0.0034076902689764753,15913.456141402025,0.0033899309129188345,15913.466457996004,0.0027472527472527475,15915.71080772708,1,6343.973346894017,0.001,16159.390537541949,0.001,10217.656569800563,0.0011106254326500608,16113.91595305886,0.0005,7994.62714462269,0.001,10217.656569800563,0.0005,7994.62714462269,0.001,10217.656569800563,0.0005,7994.62714462269
680,1,6347.098346894017,1,6347.098346894017,1e-06,6349.95319017422,5.9608609865491405e-06,6364.139179381639,0.0034375902501081494,15917.51820814129,0.003419302408648046,15917.528551496653,0.0027624309392265192,15919.816835192863,1,6347.098346894017,0.001,16164.989616410181,0.001,10221.196892986016,0.0011106254326500608,16119.238741524607,0.0005,7997.994660080706,0.001,10221.196892986016,0.0005,7997.994660080706,0.001,10221.196892986016,0.0005,7997.994660080706
679,1,6350.213611691524,1,6350.213611691524,1e-06,6353.069012445267,5.9608609865491405e-06,6367.25776250079,0.003468017717401575,15921.551009605717,0.0034491990259027635,15921.561380459796,0.002777777777777778,15923.894382401018,1,6350.213611691524,0.001,16170.564953706464,0.001,10224.7222042669,0.0011106254326500608,16124.538246902392,0.0005,8001.349877617408,0.001,10224.7222042669,0.0005,8001.349877617408,0.001,10224.7222042669,0.0005,8001.349877617408
678,1,6353.319201753636,1,6353.319201753636,1e-06,6356.175155142928,5.9608609865491405e-06,6370.366642027694,0.0034989849520385475,15925.554686129432,0.0034796275285584287,15925.565085230735,0.002793296089385475,15927.943601940553,1,6353.319201753636,0.001,16176.116709337593,0.001,10228.232604753017,0.0011106254326500608,16129.81462846634,0.0005,8004.692875418214,0.001,10228.232604753017,0.0005,8004.692875418214,0.001,10228.232604753017,0.0005,8004.692875418214
677,1,6356.4151769858345,1,6356.4151769858345,1e-06,6359.271678202648,5.9608609865491405e-06,6373.46587804674,0.0035305045620805824,15929.529376301558,0.003510596373945342,15929.539804409995,0.0028089887640449437,15931.964644781701,1,6356.4151769858345,0.001,16181.645041693719,0.001,10231.728194595187,0.0011106254326500608,16135.068043970225,0.0005,8008.023730940071,0.001,10231.728194595187,0.0005,8008.023730940071,0.001,10231.728194595187,0.0005,8008.023730940071
676,1,6359.501596738921,1,6359.501596738921,1e-06,6362.358641004922,5.9608609865491405e-06,6376.555530085968,0.0035625894925149994,15933.47521698558,0.003542115571708835,15933.485674877882,0.002824858757062147,15935.957660293907,1,6359.501596738921,0.001,16187.150107667181,0.001,10235.209072997146,0.0011106254326500608,16140.298649666369,0.0005,8011.342520920477,0.001,10235.209072997146,0.0005,8011.342520920477,0.001,10235.209072997146,0.0005,8011.342520920477
675,1,6362.578519815845,1,6362.578519815845,1e-06,6365.436102382106,5.9608609865491405e-06,6379.635657123937,0.0035952530355606058,15937.392343338533,0.0035741965535104458,15937.402831811267,0.002840909090909091,15939.92279626334,1,6362.578519815845,0.001,16192.632062671013,0.001,10238.675338227265,0.0011106254326500608,16145.506600324255,0.0005,8014.649321386313,0.001,10238.675338227265,0.0005,8014.649321386313,0.001,10238.675338227265,0.0005,8014.649321386313
674,1,6365.646004478422,1,6365.646004478422,1e-06,6368.504120625152,5.9608609865491405e-06,6382.7063175964595,0.0036285088414158236,15941.280888830059,0.003606852053270918,15941.29140869991,0.002857142857142857,15943.860198910175,1,6365.646004478422,0.001,16198.0910606572,0.001,10242.1270876301,0.0011106254326500608,16150.692049248915,0.0005,8017.944207662578,0.001,10242.1270876301,0.0005,8017.944207662578,0.001,10242.1270876301,0.0005,8017.944207662578
673,1,6368.704108453957,1,6368.704108453957,1e-06,6371.562753490246,5.9608609865491405e-06,6385.767569403232,0.0036623709295065367,15945.140985261234,0.0036434293838120517,15945.15152386474,0.0028735632183908046,15947.770012905577,1,6368.704108453957,0.001,16203.527254134666,0.001,10245.564417637737,0.0011106254326500608,16155.855148298933,0.0005,8021.227254380979,0.001,10245.564417637737,0.0005,8021.227254380979,0.001,10245.564417637737,0.0005,8021.227254380979
672,1,6371.752888941762,1,6371.752888941762,1e-06,6374.612058205299,5.9608609865491405e-06,6388.819469914388,0.0036968537077655857,15948.972762783264,0.0036772767849317196,15948.983326058695,0.002890173410404624,15951.652381388365,1,6371.752888941762,0.001,16208.940794186972,0.001,10248.987423780993,0.0011106254326500608,16160.996047904253,0.0005,8024.498535488374,0.001,10248.987423780993,0.0005,8024.498535488374,0.001,10248.987423780993,0.0005,8024.498535488374
671,1,6374.792402619574,1,6374.792402619574,1e-06,6377.652091476404,5.9608609865491405e-06,6391.862075976923,0.0037319719566282807,15952.77634991603,0.0037103963605829102,15952.78694359227,0.0029069767441860465,15955.507445981382,1,6374.792402619574,0.001,16214.331830489686,0.001,10252.39620070043,0.0011106254326500608,16166.11489708366,0.0005,8027.7581242551305,0.001,10252.39620070043,0.0005,8027.7581242551305,0.001,10252.39620070043,0.0005,8027.7581242551305
670,1,6377.822705649878,1,6377.822705649878,1e-06,6380.682909494138,5.9608609865491405e-06,6394.8954439210465,0.003767740881308737,15956.55187356652,0.0037456480613349136,15956.562495857812,0.0029239766081871343,15959.335346807611,1,6377.822705649878,0.001,16219.700511327628,0.001,10255.790842157203,0.0011106254326500608,16171.211843462048,0.0005,8031.006093283307,0.001,10255.790842157203,0.0005,8031.006093283307,0.001,10255.790842157203,0.0005,8031.006093283307
669,1,6380.843853686132,1,6380.843853686132,1e-06,6383.704567939791,5.9608609865491405e-06,6397.919629566419,0.003804176100288155,15960.299459047017,0.0037815511095538354,15960.310110610144,0.0029411764705882353,15963.13622250595,1,6380.843853686132,0.001,16225.046983611699,0.001,10259.171441043754,0.0011106254326500608,16176.2870332874,0.0005,8034.24251451473,0.001,10259.171441043754,0.0005,8034.24251451473,0.001,10259.171441043754,0.0005,8034.24251451473
668,1,6383.855901878903,1,6383.855901878903,1e-06,6386.717121991514,5.9608609865491405e-06,6400.934688228304,0.003841293665033704,15964.01923009321,0.0038181211423401903,15964.029911455425,0.0029585798816568047,15966.91021024678,1,6383.855901878903,0.001,16230.37139289558,0.001,10262.538089394346,0.0011106254326500608,16181.340611447482,0.0005,8037.467459238972,0.001,10262.538089394346,0.0005,8037.467459238972,0.001,10262.538089394346,0.0005,8037.467459238972
667,1,6386.858904881906,1,6386.858904881906,1e-06,6389.720626330362,5.9608609865491405e-06,6403.94067472364,0.0038791100745438683,15967.711308882182,0.0038561556812753903,15967.722017508395,0.002976190476190476,15970.657445747192,1,6386.858904881906,0.001,16235.673883392112,0.001,10265.890878395405,0.0011106254326500608,16186.37272148637,0.0005,8040.680998101177,0.001,10265.890878395405,0.0005,8040.680998101177,0.001,10265.890878395405,0.0005,8040.680998101177
666,3,6389.849065765723,1,6389.852916857954,6.58821479394879e-06,6392.717908541355,5.9608609865491405e-06,6406.937643376985,0.003917642290461157,15971.375816050226,0.003894241746710916,15971.386553170918,0.0029940119760479044,15974.37806328602,1,6389.852916857954,0.001,16240.954597989436,0.001,10269.229898395772,0.0011106254326500608,16191.38350562061,0.0005,8043.883201109772,0.001,10269.229898395772,0.0005,8043.883201109772,0.001,10269.229898395772,0.0005,8043.883201109772
665,3,6392.819354182852,3,6392.822654410087,3.502892271372331e-06,6395.70470553217,5.9608609865491405e-06,6409.925648026417,0.00395690775296227,15975.012870710521,0.0039311467566795774,15975.023643924433,0.0030120481927710845,15978.072195718485,1,6392.83799148482,0.001,16246.21367826688,0.001,10272.555238916702,0.0011106254326500608,16196.373104755276,0.0005,8047.074137644098,0.001,10272.555238916702,0.0005,8047.074137644098,0.001,10272.555238916702,0.0005,8047.074137644098
664,3,6395.771514941646,3,6395.774341275546,3.6784865914438315e-06,6398.682689250808,5.48918538649961e-06,6412.9045124967815,0.00399692439738529,15978.622590470695,0.003970975921627051,15978.633395776846,0.0030303030303030303,15981.7399744907,1,6395.81418196101,0.001,16251.451264510737,0.001,10275.86698866185,0.0011106254326500608,16201.341658499634,0.0005,8050.253876461882,0.001,10275.86698866185,0.0005,8050.253876461882,0.001,10275.86698866185,0.0005,8050.253876461882
663,3,6398.706510060862,3,6398.709484111647,3.513729594978313e-06,6401.651745702483,4.048731471260701e-06,6415.873826610198,0.004037710671584515,15982.205091450258,0.004010928946231671,15982.21593109252,0.003048780487804878,15985.38152965385,1,6398.7815410114545,0.001,16256.667495729555,0.001,10279.16523552696,0.0011106254326500608,16206.289305182741,0.0005,8053.42248570663,0.001,10279.16523552696,0.0005,8053.42248570663,0.001,10279.16523552696,0.0005,8053.42248570663
662,3,6401.624151949432,3,6401.627173198875,6.257280270571781e-06,6404.613319446812,5.686438432727758e-06,6418.835127263916,0.004079285554169994,15985.76048829792,0.004051671852185606,15985.771363212629,0.003067484662576687,15988.996989878096,1,6401.7401208931105,0.001,16261.862509669469,0.001,10282.450066609541,0.0011106254326500608,16211.216181868645,0.0005,8056.580032914887,0.001,10282.450066609541,0.0005,8056.580032914887,0.001,10282.450066609541,0.0005,8056.580032914887
661,3,6404.524527355662,3,6404.527520291942,4.136275134071296e-06,6407.565132786177,3.4346013317433557e-06,6421.786608339624,0.004121668573545619,15989.288894208745,0.004093213465598746,15989.29980536483,0.0030864197530864196,15992.586482466293,1,6404.689973400485,0.001,16267.036442829112,0.001,10285.721568218321,0.0011106254326500608,16216.122424371486,0.0005,8059.726585023419,0.001,10285.721568218321,0.0005,8059.726585023419,0.001,10285.721568218321,0.0005,8059.726585023419
660,3,6407.407847537918,3,6407.410837720404,3.680158217545663e-06,6410.508038671389,4.476457503704993e-06,6424.7298883649955,0.004164879827950261,15992.790420941168,0.0041355659691398915,15992.801369328181,0.003105590062111801,15996.150133367386,1,6407.631149871073,0.001,16272.189430474446,0.001,10288.979825882558,0.0011106254326500608,16221.00816727033,0.0005,8062.862208376256,0.001,10288.979825882558,0.0005,8062.862208376256,0.001,10288.979825882558,0.0005,8062.862208376256
