,dynamic-RLS-opt,T[dynamic-RLS-opt],dynamic-RLS-drift,T[dynamic-RLS-drift],dynamic-(1+1){>0}-p-opt,T[dynamic-(1+1){>0}-p-opt],dynamic-(1+1){>0}-p-drift,T[dynamic-(1+1){>0}-p-drift],dynamic-(1+1)-p-opt,T[dynamic-(1+1)-p-opt],dynamic-(1+1)-p-drift,T[dynamic-(1+1)-p-drift],dynamic-(1+1)-Baeck,T[dynamic-(1+1)-Baeck],static-RLS-1,T[static-RLS-1],static-(1+1)-1/n,T[static-(1+1)-1/n],old-1+1{>0},T[old-1+1{>0}]
1122,23,14608.59883422304,23,14608.606153834418,0.01248948090158668,14710.46764389093,0.012185571759182676,14650.552436891961,0.012487198734927808,36197.849373759556,0.012185571785087692,,0.0040650406504065045,36231.30889337374,1,14710.863253037849,0.0005,37151.75418826089,0.0005,23487.805172605546
1121,23,14609.774406476952,23,14609.782074831583,0.01268594180652633,14711.673523092622,0.012374430146365195,14651.758448691175,0.012685114591467563,36199.05525297627,0.012374430152945618,,0.004098360655737705,36232.74101138522,1,14713.138565893367,0.0005,37155.340393299324,0.0005,23490.07241643002
1120,25,14610.940520134272,23,14610.94836545683,0.012887698922169242,14712.869038145931,0.012565496894564859,14652.954105473875,0.012887820209308601,36200.250768031474,0.012565493725138412,,0.004132231404958678,36234.163713885806,1,14715.411293166095,0.0005,37158.920696981295,0.0005,23492.335929342884
1119,25,14612.096168897662,23,14612.105828633825,0.013095050597192586,14714.05419464119,0.012763547028532185,14654.139401326813,0.013095469579516163,36201.435924525715,0.012763546756594938,,0.004166666666666667,36235.577003300714,1,14717.681440725688,0.0005,37162.495114401776,0.0005,23494.595720887384
1118,25,14613.24228067957,25,14613.250729425456,0.013307743951065024,14715.228998079107,0.012965703663189812,14655.314348824477,0.01330822286582888,36202.61072796304,0.012965703911406182,,0.004201680672268907,36236.98088181565,1,14719.949014421833,0.0005,37166.06366060232,0.0005,23496.851800572967
1117,25,14614.379195457906,25,14614.387256476855,0.013525893031272529,14716.393453865865,0.013173051192844305,14656.478951191983,0.013526246687686993,36203.775183749865,0.013173051199086848,,0.00423728813559322,36238.375351372524,1,14722.214020084346,0.0005,37169.62635057139,0.0005,23499.104177875524
1116,25,14615.50681018284,25,14615.515190531883,0.013748403779259608,14717.54756731637,0.013383773536294538,14657.633219152836,0.013749714432224055,36204.92929719419,0.013383773540751607,,0.004273504273504274,36239.76041366535,1,14724.47646352326,0.0005,37173.18319924462,0.0005,23501.35286223756
1115,27,14616.624410543476,25,14616.633539582406,0.013979626875844914,14718.691343624278,0.013603442013062855,14658.777143881787,0.013978806588767908,36206.07307350458,0.013603442019195475,,0.004310344827586207,36241.13607013533,1,14726.73635052891,0.0005,37176.734221504994,0.0005,23503.597863068284
1114,27,14617.731960527113,25,14617.743072905614,0.014213757252133962,14719.824787907224,0.013825666649950101,14659.910746587002,0.014213711080291298,36207.206517789265,0.013825666652383847,,0.004347826086956522,36242.50232196647,1,14728.993686872025,0.0005,37180.279432183204,0.0005,23505.839189743838
1113,27,14618.830179492226,27,14618.83960525696,0.014454710214869021,14720.947905173214,0.01405213202185774,14661.034029832812,0.01445462364575174,36208.329635055125,0.014052132022493127,,0.0043859649122807015,36243.85917008066,1,14731.248478303818,0.0005,37183.818846057715,0.0005,23508.076851607355
1112,27,14619.919138071673,27,14619.928169489518,0.014702251805877805,14722.060700325621,0.01428628054251673,14662.146990367348,0.014701748214959407,36209.44243020663,0.014286280543672142,,0.004424778761061947,36245.20661513248,1,14733.50073055607,0.0005,37187.352477855195,0.0005,23510.31085796921
1111,29,14620.998234440422,27,14621.00829371914,0.014955225878113446,14723.163178163059,0.014526010112055902,14663.249638322575,0.014955297326180885,36210.54490804464,0.01452601011095977,,0.004464285714285714,36246.54465750432,1,14735.750449341223,0.0005,37190.88034225055,0.0005,23512.541218107075
1110,29,14622.067199466946,27,14622.078807681606,0.015215159147927723,14724.25534338413,0.014771628204183535,14664.34197837145,0.015215492546671613,36211.63707326536,0.014771628204418076,,0.0045045045045045045,36247.87329730055,1,14737.997640352462,0.0005,37194.40245386737,0.0005,23514.767941266164
1109,29,14623.126769459803,29,14623.137064860388,0.015482181306309864,14725.337200577927,0.015023412706848947,14665.424015136832,0.01548256494131598,36212.71893045896,0.01502341270695526,,0.004545454545454545,36249.19253434228,1,14740.242309263798,0.0005,37197.918827277994,0.0005,23516.99103665929
1108,29,14624.177124183148,29,14624.186977277814,0.01575646337193914,14726.408754227325,0.015281663866532064,14666.495753062698,0.015756755549040376,36213.79048410843,0.015281663864968346,,0.0045871559633027525,36250.50236816146,1,14742.484461730166,0.0005,37201.42947700382,0.0005,23519.21051346708
1107,31,14625.217252824159,29,14625.22848957756,0.016038707405285145,14727.470008707289,0.015546552103878664,14667.557196823518,0.01603831589930755,36214.85173858818,0.015546552104684374,,0.004629629629629629,36251.802797994664,1,14744.724103387502,0.0005,37204.934417515535,0.0005,23521.426380838067
1106,31,14626.247549188964,29,14626.2604115477,0.016327475353406444,14728.520968281346,0.015818328309071653,14668.608350820705,0.016327508551350702,36215.902698162536,0.01581832830041038,,0.004672897196261682,36253.093822777075,1,14746.961239852826,0.0005,37208.4336632333,0.0005,23523.638647888867
1105,31,14627.268577917152,31,14627.279829708266,0.016624642971836426,14729.561637103307,0.016097030641315662,14669.649219952615,0.016624607668931042,36216.94336698445,0.01609703064142614,,0.0047169811320754715,36254.37544113581,1,14749.195876724334,0.0005,37211.927228527034,0.0005,23525.847323704318
1104,33,14628.279922739552,31,14628.291184520747,0.016929979538739138,14730.592019212798,0.01638412102943025,14670.679805225634,0.01692989963398175,36217.97374909396,0.016384121028522578,,0.004761904761904762,36255.64765138334,1,14751.428019581479,0.0005,37215.41512771665,0.0005,23528.05241733763
1103,33,14629.28106257241,31,14629.294223577066,0.017243783278928563,14731.612118535066,0.016678899028269727,14671.700112841925,0.017243683686050847,36218.9938484162,0.01667889902811893,,0.004807692307692308,36256.91045151038,1,14753.657673985048,0.0005,37218.897375072185,0.0005,23530.25393781054
1102,33,14630.272781217272,33,14630.284529604893,0.017566350110633868,14732.621938879114,0.01698101362119682,14672.710148474638,0.01756627261182237,36220.003668760226,0.01698101362031335,,0.0048543689320388345,36258.163839178575,1,14755.884845477252,0.0005,37222.37398481411,0.0005,23532.451894113376
1101,35,14631.255051043598,33,14631.266872692975,0.017898030408089807,14733.62148393586,0.01729086690801562,14673.709916006117,0.017897993474344533,36221.00321381699,0.017290866906908797,,0.004901960784313725,36259.40781171305,1,14758.109539581814,0.0005,37225.84497111354,0.0005,23534.64629520531
1100,35,14632.226978989587,33,14632.240470520344,0.0182385953834035,14734.610757277042,0.017609663856595365,14674.69941699511,0.018239188374776494,36221.99248715747,0.01760966385774589,,0.0049504950495049506,36260.64236609451,1,14760.331761804038,0.0005,37229.310348092455,0.0005,23536.837150014428
1099,35,14633.18949318541,35,14633.201773673649,0.018589901162738388,14735.589762349886,0.017937222219309178,14675.67865622842,0.018590215288323112,36222.97149223065,0.017937222220156646,,0.005,36261.867498950865,1,14762.551517630898,0.0005,37232.77012982393,0.0005,23539.024467437903
1098,37,14634.142395336325,35,14634.154920110313,0.018952687057047876,14736.558502484026,0.018273864089123515,14676.647637287999,0.018951448918852067,36223.94023236198,0.01827386408774225,,0.005050505050505051,36263.083206549076,1,14764.768812531122,0.0005,37236.22433033228,0.0005,23541.20825634209
1097,37,14635.085113644867,35,14635.09930387613,0.019323726078155173,14737.516980870563,0.018619926198580095,14677.606363638368,0.019323281635667804,36224.8987107505,0.018619926198887842,,0.00510204081632653,36264.28948478599,1,14766.983651955261,0.0005,37239.672963593366,0.0005,23543.38852556269
1096,37,14636.018502723029,37,14636.031357025648,0.019706154756053296,14738.465200587207,0.018974630432345856,14678.554841703624,0.019706124453399015,36225.84693046745,0.018974630434744972,,0.005154639175257732,36265.48632917924,1,14769.196041335794,0.0005,37243.116043534814,0.0005,23545.565283904936
