;RLS;;;;;;(1+1)EA;;;
;Expected time optimal;k^*;Expected Time « optimal »;« k^* »;Expected Time static;static K;Expected Time Optimal;p^*;Expected time static p;good static p*
Expected General Time;;All;;All;;All;16253.231497351875;All;;All
507;6645.420847328267;341;6645.543784052612;295;6778.738694860946;1;16254.696206778122;0.34115592678185747;;0.00104
506;6645.506988730557;361;6645.628731322897;317;6780.762986358923;1;16254.782111426523;0.3621251480650407;;0.00104
505;6645.577327042616;383;6645.696253574988;341;6782.783188379125;1;16254.852231034498;0.38384422185760764;;0.00104
504;6645.632739551157;405;6645.748295142649;367;6784.7993174113835;1;16254.907423501423;0.40622373650456944;;0.00104
503;6645.674112962123;429;6645.784043769606;397;6786.811389845991;1;16254.94860944831;0.42915745728427923;;0.00104
502;6645.702446517109;453;6645.808504720633;427;6788.819421974505;1;16254.976760497686;0.45252345159723206;;0.00104
501;6645.718733577431;477;6645.820174467027;463;6790.823429990537;1;16254.99288383126;0.47618620460938;;0.00104
500;6645.723983193649;500;6645.823812596467;501;6792.823429990538;1;16254.998003035269;0.49999999999619765;;0.00104
499;6645.718991331317;524;6645.824229168302;499;6794.81943797457;1;16254.99313542887;0.5238138785486237;;0.00104
498;6645.705027488391;548;6645.806615303127;537;6796.81146984708;1;16254.979266280496;0.5474784750784918;;0.00104
497;6645.682994762796;572;6645.783534052083;573;6798.799541417657;1;16254.957320527157;0.5708549265181257;;0.00104
496;6645.6537346960085;594;6645.755298752878;603;6800.783668401784;1;16254.928132784844;0.5938257989562427;;0.00104
495;6645.617959318924;616;6645.7207624268485;633;6802.7638664215865;1;16254.892416485209;0.6163076061243343;;0.00104
494;6645.576240639463;638;6645.68049525424;659;6804.7401510065665;1;16254.850732760864;0.6382640914813219;;0.00104
493;6645.528933632287;660;6645.6338029337385;683;6806.712537594337;1;16254.8034590421;0.6597192614288461;;0.00104
492;6645.476231582804;682;6645.581698978941;705;6808.681041531345;1;16254.750755991028;0.6807695152732979;;0.00104
491;6645.418001922716;702;6645.522951953757;725;6810.645678073585;1;16254.692529106684;0.7015954323014154;;0.00104
490;6645.353888165938;722;6645.458040523448;743;6812.606462387311;1;16254.62837759245;0.7224760668434318;;0.00104
489;6645.283061268593;744;6645.385885749657;761;6814.563409549738;1;16254.557516720068;0.7438123911493788;;0.00104
488;6645.204267364385;766;6645.305669344029;777;6816.516534549737;1;16254.478647823964;0.7661733888066342;;0.00104
487;6645.1154299649015;790;6645.21531940549;791;6818.465852288529;1;16254.389723617362;0.7903936318924168;;0.00104
486;6645.0133001998165;818;6645.114216948518;805;6820.411377580358;1;16254.287490423287;0.8177918298662488;;0.00104
485;6644.892397256135;852;6644.99982258691;817;6822.353125153174;1;16254.166501403708;0.8506931564988858;;0.00104
484;6644.742553057367;894;6644.870449724755;829;6824.291109649298;1;16254.0167351313;0.8935771479156573;;0.00104
483;6644.543237069819;955;6644.724806835192;839;6826.225345626088;1;16253.818201280037;0.9530642471048554;;0.00104
482;6644.26131286281;1000;6644.560168342264;849;6828.15584755659;1;16253.537435087106;1;;0.00104
481;6643.945524413349;1000;6644.378001812031;857;6830.082629830193;1;16253.221298048416;1;;0.00104
480;6643.609097228911;1000;6644.167013364256;867;6832.005706753269;1;16252.884379050724;1;;0.00104
479;6643.251982206766;1000;6643.945417672203;873;6833.9250925498145;1;16252.526614758337;1;;0.00104
478;6642.874104695344;1000;6643.690188758906;881;6835.840801362076;1;16252.147961330698;1;;0.00104
477;6642.475499720811;1000;6643.418652235102;887;6837.752847251177;1;16251.748390681254;1;;0.00104
476;6642.056134337308;1000;6643.121262023404;893;6839.661244197741;1;16251.327887264993;1;;0.00104
475;6641.616107141496;1000;6642.794406218209;899;6841.566006102503;1;16250.886445354849;1;;0.00104
474;6641.155329073081;1000;6642.438011067973;905;6843.467146786913;1;16250.424066758264;1;;0.00104
473;6640.673888320763;1000;6642.074594509703;909;6845.364679993744;1;16249.940758923663;1;;0.00104
472;6640.171751766008;1000;6641.655144148967;915;6847.258619387683;1;16249.436533384698;1;;0.00104
471;6639.6491000808555;1000;6641.232591066776;919;6849.148978555925;1;16248.91140449483;1;;0.00104
470;6639.105807730832;1000;6640.781602532652;923;6851.035771008755;1;16248.365388407106;1;;0.00104
469;6638.542044022464;1000;6640.298567681944;927;6852.91901018013;1;16247.7985022592;1;;0.00104
468;6637.9578087557575;1000;6639.784796805031;931;6854.79870942825;1;16247.210763529076;1;;0.00104
467;6637.35311849027;1000;6639.288683719776;933;6856.674882036129;1;16246.602189530995;1;;0.00104
466;6636.72810676336;1000;6638.712568355247;937;6858.547541212159;1;16245.9727970256;1;;0.00104
465;6636.082721597746;1000;6638.162208026035;939;6860.416700090663;1;16245.322601923328;1;;0.00104
464;6635.416923668526;1000;6637.520092914686;943;6862.282371732454;1;16244.651619062179;1;;0.00104
463;6634.731031333425;1000;6636.912753151446;945;6864.144569125377;1;16243.959862045529;1;;0.00104
462;6634.024822614435;1000;6636.279887924287;947;6866.003305184856;1;16243.247343127456;1;;0.00104
461;6633.29837622529;1000;6635.61869210601;949;6867.858592754429;1;16242.51407313558;1;;0.00104
460;6632.551896091594;1000;6634.930919230608;951;6869.710444606281;1;16241.760061423256;1;;0.00104
459;6631.785356079451;1000;6634.213979133998;953;6871.558873441771;1;16240.985315844675;1;;0.00104
458;6630.998741924203;1000;6633.469371581145;955;6873.403891891955;1;16240.189842747393;1;;0.00104
457;6630.192087497649;1000;6632.6948101663575;957;6875.245512518107;1;16239.373646978353;1;;0.00104
456;6629.3654295521255;1000;6631.891439416916;959;6877.083747812224;1;16238.536731899561;1;;0.00104
455;6628.518853392091;1000;6631.057374492023;961;6878.918610197545;1;16237.67909941123;1;;0.00104
454;6627.652452197444;1000;6630.193301627574;963;6880.750112029047;1;16236.800749979968;1;;0.00104
453;6626.766334861183;1000;6629.435456720345;963;6882.5782655939465;1;16235.901682670536;1;;0.00104
452;6625.860231651033;1000;6628.516283672475;965;6884.4030831121945;1;16234.981895179695;1;;0.00104
451;6624.9340136613855;1000;6627.565223947891;967;6886.224576736967;1;16234.041383871292;1;;0.00104
450;6623.988639979246;1000;6626.741988031166;967;6888.042758555149;1;16233.080143811767;1;;0.00104
449;6623.023199524333;1000;6625.734186511381;969;6889.8576405878175;1;16232.098168805467;1;;0.00104
448;6622.038134586151;1000;6624.868731583238;969;6891.669234790716;1;16231.095451429408;1;;0.00104
447;6621.033722893037;1000;6623.803039177151;971;6893.47755305473;1;16230.071983067035;1;;0.00104
446;6620.0091134318;1000;6622.894860900791;971;6895.282607206354;1;16229.027753940903;1;;0.00104
445;6618.965496158691;1000;6621.770110831594;973;6897.084409008156;1;16227.962753143962;1;;0.00104
444;6617.901829877439;1000;6620.818758144595;973;6898.882970159236;1;16226.876968669529;1;;0.00104
443;6616.81945828624;1000;6619.633725009591;975;6900.678302295681;1;16225.770387439698;1;;0.00104
442;6615.716390923087;1000;6618.638809495067;975;6902.470416991022;1;16224.642995332304;1;;0.00104
441;6614.595126143192;1000;6617.392185739636;977;6904.259325756674;1;16223.494777206291;1;;0.00104
440;6613.453484982005;1000;6616.353354093028;977;6906.045040042389;1;16222.325716925783;1;;0.00104
439;6612.293104481271;1000;6615.298384344909;977;6907.827571236685;1;16221.13579738243;1;;0.00104
438;6611.113966901734;1000;6613.960662084916;979;6909.60693066729;1;16219.925000516656;1;;0.00104
437;6609.913693446576;1000;6612.860965728916;979;6911.3831296015705;1;16218.693307337246;1;;0.00104
436;6608.695708125234;1000;6611.742505081537;979;6913.15617924696;1;16217.440697939852;1;;0.00104
435;6607.4588027989785;1000;6610.314073582815;981;6914.926090751385;1;16216.167151524118;1;;0.00104
434;6606.2007870669995;1000;6609.150665485779;981;6916.692875203682;1;16214.87264640958;1;;0.00104
433;6604.924965698433;1000;6607.970126400211;981;6918.456543634017;1;16213.557160050634;1;;0.00104
432;6603.630668667301;1000;6606.771209270301;981;6920.217107014299;1;16212.22066905008;1;;0.00104
431;6602.316058289986;1000;6605.221061799048;983;6921.974576258587;1;16210.863149172026;1;;0.00104
430;6600.982144160474;1000;6603.9764067678825;983;6923.728962223499;1;16209.484575353443;1;;0.00104
429;6599.630376175814;1000;6602.714743991491;983;6925.480275708613;1;16208.084921715032;1;;0.00104
428;6598.260091687353;1000;6601.4344809862205;983;6927.228527456864;1;16206.664161571207;1;;0.00104
427;6596.869330803207;1000;6599.759630409628;985;6928.973728154943;1;16205.222267439087;1;;0.00104
426;6595.459465079731;1000;6598.432970325565;985;6930.7158884336895;1;16203.759211046865;1;;0.00104
425;6594.031532618314;1000;6597.089481701131;985;6932.4550188684725;1;16202.274963341346;1;;0.00104
424;6592.585795571997;1000;6595.7271253202025;985;6934.191129979585;1;16200.7694944948;1;;0.00104
423;6591.121151660529;1000;6593.924210769584;987;6935.924232232618;1;16199.242773911194;1;;0.00104
422;6589.635360866402;1000;6592.514752299958;987;6937.654336038847;1;16197.694770231688;1;;0.00104
421;6588.131469062415;1000;6591.08862829437;987;6939.3814517556;1;16196.125451339603;1;;0.00104
420;6586.609825683009;1000;6589.643485436079;987;6941.105589686635;1;16194.534784364861;1;;0.00104
419;6585.0700396474895;1000;6588.181743249746;987;6942.826760082504;1;16192.922735687747;1;;0.00104
418;6583.512359367274;1000;6586.701122058138;987;6944.5449731409235;1;16191.289270942283;1;;0.00104
417;6581.935263126183;1000;6584.7069823568445;989;6946.260239007133;1;16189.634355019056;1;;0.00104
416;6580.337088963121;1000;6583.178727207011;989;6947.972567774256;1;16187.957952067592;1;;0.00104
415;6578.721578099578;1000;6581.633724275807;989;6949.681969483657;1;16186.260025498252;1;;0.00104
414;6577.088508283193;1000;6580.070111126512;989;6951.3884541252955;1;16184.540537983754;1;;0.00104
413;6575.4376769953615;1000;6578.489659430547;989;6953.0920316380725;1;16182.799451460281;1;;0.00104
412;6573.768676352823;1000;6576.890913600535;989;6954.792711910181;1;16181.036727128158;1;;0.00104
411;6572.0818893690985;1000;6575.275180102965;989;6956.490504779452;1;16179.252325452157;1;;0.00104
410;6570.376035047653;1000;6573.641417604201;989;6958.18542003369;1;16177.446206161509;1;;0.00104
409;6568.648838352025;1000;6571.388930247826;991;6959.877467411017;1;16175.61832824951;1;;0.00104
408;6566.9042778230105;1000;6569.706712838206;991;6961.5666566002055;1;16173.76864997281;1;;0.00104
407;6565.142643657876;1000;6568.007329081572;991;6963.252997241016;1;16171.89712885039;1;;0.00104
406;6563.363699482627;1000;6566.28997020141;991;6964.936498924519;1;16170.003721662177;1;;0.00104
405;6561.5672235365855;1000;6564.555546962309;991;6966.617171193428;1;16168.0883844475;1;;0.00104
404;6559.753011570866;1000;6562.803479645114;991;6968.29502354242;1;16166.151072503042;1;;0.00104
403;6557.920771177617;1000;6561.034165281979;991;6969.970065418466;1;16164.191740380718;1;;0.00104
402;6556.070586013837;1000;6559.247575181417;991;6971.642306221142;1;16162.210341885111;1;;0.00104
401;6554.201906140253;1000;6557.443246447631;991;6973.311755302944;1;16160.206830070749;1;;0.00104
400;6552.312767130528;1000;6554.8921459656995;993;6974.978421969611;1;16158.181157239074;1;;0.00104
399;6550.40474703468;1000;6553.037821983151;993;6976.642315480426;1;16156.133274935166;1;;0.00104
398;6548.480364493163;1000;6551.166826743184;993;6978.303445048533;1;16154.063133944172;1;;0.00104
397;6546.539428968152;1000;6549.277635407835;993;6979.961819841235;1;16151.970684287566;1;;0.00104
396;6544.581745382947;1000;6547.372058859979;993;6981.617448980308;1;16149.85587521908;1;;0.00104
395;6542.60711790698;1000;6545.449158091279;993;6983.270341542291;1;16147.718655220458;1;;0.00104
394;6540.615349693544;1000;6543.509810547839;993;6984.920506558793;1;16145.558971996921;1;;0.00104
393;6538.606224239438;1000;6541.553634439098;993;6986.567953016783;1;16143.376772472435;1;;0.00104
392;6536.579551542454;1000;6539.580684704825;993;6988.212689858889;1;16141.172002784708;1;;0.00104
391;6534.535121009231;1000;6537.590783019122;993;6989.854725983683;1;16138.944608279942;1;;0.00104
390;6532.472677686278;1000;6535.58360311564;993;6991.494070245979;1;16136.694533507442;1;;0.00104
389;6530.392397068879;1000;6533.5593024228065;993;6993.130731457109;1;16134.421722213869;1;;0.00104
388;6528.293575829343;1000;6531.51707880433;993;6994.764718385213;1;16132.126117337308;1;;0.00104
387;6526.174198989123;1000;6528.524906094114;995;6996.396039755524;1;16129.807661001138;1;;0.00104
386;6524.036811531747;1000;6526.430627418727;995;6998.024704250638;1;16127.466294507642;1;;0.00104
385;6521.884063331442;1000;6524.320264632623;995;6999.650720510801;1;16125.101958331323;1;;0.00104
384;6519.715799275712;1000;6522.19217443699;995;7001.274097134178;1;16122.714592112085;1;;0.00104
383;6517.531862256221;1000;6520.0486180841535;995;7002.894842677128;1;16120.304134648082;1;;0.00104
382;6515.3320931464095;1000;6517.88891302526;995;7004.512965654473;1;16117.870523888407;1;;0.00104
381;6513.116330789885;1000;6515.713715486005;995;7006.128474539772;1;16115.413696925489;1;;0.00104
380;6510.8844118822335;1000;6513.522869391431;995;7007.7413777655765;1;16112.933589987239;1;;0.00104
379;6508.636171050123;1000;6511.316216662212;995;7009.351683723709;1;16110.430138428992;1;;0.00104
378;6506.3714410110315;1000;6509.093597280763;995;7010.959400765511;1;16107.903276725217;1;;0.00104
377;6504.090051402895;1000;6506.854848984544;995;7012.564537202108;1;16105.352938460866;1;;0.00104
376;6501.791830163151;1000;6504.599807273964;995;7014.167101304672;1;16102.77905632263;1;;0.00104
375;6499.476606770671;1000;6502.328306810658;995;7015.767101304672;1;16100.181562089843;1;;0.00104
374;6497.1441993420995;1000;6500.040178650232;995;7017.36454539413;1;16097.560386625159;1;;0.00104
373;6494.794425448708;1000;6497.735249223554;995;7018.959441725868;1;16094.91545986497;1;;0.00104
372;6492.427128785783;1000;6495.413352074476;995;7020.551798413766;1;16092.246710809652;1;;0.00104
371;6490.0420489567305;1000;6493.074298261431;995;7022.1416235330025;1;16089.55406751338;1;;0.00104
370;6487.639079405155;1000;6490.717904660505;995;7023.728925120305;1;16086.837457073902;1;;0.00104
369;6485.218581906563;1000;6488.344171135134;995;7025.313711174188;1;16084.09680562192;1;;0.00104
368;6482.778845839871;1000;6485.95277493428;995;7026.8959896552005;1;16081.332038310256;1;;0.00104
367;6480.318146716167;1000;6482.258868714841;997;7028.475768486163;1;16078.543079302772;1;;0.00104
366;6477.844001186369;1000;6479.813595605669;997;7030.053055552409;1;16075.729851763104;1;;0.00104
365;6475.35629873238;1000;6477.353511269882;997;7031.627858702016;1;16072.892277842999;1;;0.00104
364;6472.85492762162;1000;6474.878070134122;997;7033.200185746041;1;16070.030278670585;1;;0.00104
363;6470.339774890302;1000;6472.389102260254;997;7034.770044458756;1;16067.143774338223;1;;0.00104
362;6467.810726326418;1000;6469.886496471786;997;7036.337442577879;1;16064.23268389033;1;;0.00104
361;6465.267666452464;1000;6467.3701403705245;997;7037.9023878047965;1;16061.29692531073;1;;0.00104
360;6462.710478507852;1000;6464.839920319764;997;7039.4648878047965;1;16058.336415510008;1;;0.00104
359;6460.139044431045;1000;6462.295721427158;997;7041.024950207293;1;16055.351070312407;1;;0.00104
358;6457.553244841383;1000;6459.737427527349;997;7042.582582606048;1;16052.34080444272;1;;0.00104
357;6454.952959020619;1000;6457.1649211642725;997;7044.1377925593915;1;16049.305531512806;1;;0.00104
356;6452.338064894121;1000;6454.578083573189;997;7045.690587590448;1;16046.245164007933;1;;0.00104
355;6449.708439011766;1000;6451.976794662415;997;7047.2409751873465;1;16043.159613273;1;;0.00104
354;6447.06395652853;1000;6449.36093299471;997;7048.7889628034445;1;16040.048789498394;1;;0.00104
353;6444.404491184724;1000;6446.730375768419;997;7050.33455785754;1;16036.912601705815;1;;0.00104
352;6441.729915285865;1000;6444.084998798222;997;7051.877767734084;1;16033.750957733775;1;;0.00104
351;6439.040099682206;1000;6441.424676495574;997;7053.41859978339;1;16030.563764222965;1;;0.00104
350;6436.334913748286;1000;6438.74928184892;997;7054.957061321853;1;16027.350926601517;1;;0.00104
349;6433.614225361628;1000;6436.0586864035595;997;7056.493159632145;1;16024.112349069883;1;;0.00104
348;6430.877900879158;1000;6433.352760240452;997;7058.026901963433;1;16020.847934585772;1;;0.00104
347;6428.125805118401;1000;6430.631371955327;997;7059.558295531581;1;16017.557584848786;1;;0.00104
346;6425.357801345843;1000;6427.894388641678;997;7061.087347519348;1;16014.241200284894;1;;0.00104
345;6422.573751223382;1000;6425.141675864691;997;7062.6140650766;1;16010.89868003083;1;;0.00104
344;6419.773514745105;1000;6422.373097615505;997;7064.1384553205025;1;16007.52992191826;1;;0.00104
343;6416.956950460037;1000;6419.588516341314;997;7065.660525335724;1;16004.134822457812;1;;0.00104
342;6414.123915474264;1000;6416.787793029162;997;7067.18028217463;1;16000.713276823011;1;;0.00104
341;6411.274263743933;1000;6413.970786728131;997;7068.697732857482;1;15997.265178834012;1;;0.00104
340;6408.407847537918;1000;6411.1373542558085;997;7070.212884372633;1;15993.79042094122;1;;0.00104
339;6405.524527355662;1000;6408.287353495554;997;7071.725743676719;1;15990.288894208803;1;;0.00104
338;6402.624151949432;1000;6405.42064195117;997;7073.236317694847;1;15986.760488297976;1;;0.00104
337;6399.706510060862;1000;6402.537055601827;997;7074.7446133207895;1;15983.205091450307;1;;0.00104
336;6396.771514941646;1000;6399.636439164571;997;7076.250637417175;1;15979.62259047074;1;;0.00104
335;6393.819354182852;1000;6396.718760719526;997;7077.754396815672;1;15976.01287071057;1;;0.00104
334;6390.849065765723;1000;6393.783792141105;997;7079.255898317174;1;15972.375816050286;1;;0.00104
333;6387.858904881906;1000;6390.832637098837;997;7080.755148691987;1;15968.711308882232;1;;0.00104
332;6384.855901878903;1000;6385.86190788491;999;7082.252154680012;1;15965.019230093258;1;;0.00104
331;6381.843853686132;1000;6382.858913927096;999;7083.746922990925;1;15961.299459047063;1;;0.00104
330;6378.822705649878;1000;6379.846874834169;999;7085.239460304358;1;15957.551873566568;1;;0.00104
329;6375.792402619574;1000;6376.825735952908;999;7086.729773270081;1;15953.776349916076;1;;0.00104
328;6372.752888941762;1000;6373.7954421332515;999;7088.217868508175;1;15949.972762783304;1;;0.00104
327;6369.704108453957;1000;6370.755937722249;999;7089.703752609215;1;15946.140985261267;1;;0.00104
326;6366.646004478422;1000;6367.7071665579315;999;7091.1874321344385;1;15942.2808888301;1;;0.00104
325;6363.578519815845;1000;6364.649071963083;999;7092.66891361592;1;15938.392343338583;1;;0.00104
324;6360.501596738921;1000;6361.581596738923;999;7094.148203556749;1;15934.47521698562;1;;0.00104
323;6357.4151769858345;1000;6358.504683158674;999;7095.625308431195;1;15930.529376301602;1;;0.00104
322;6354.319201753636;1000;6355.4182729610675;999;7097.100234684882;1;15926.55468612947;1;;0.00104
321;6351.213611691524;1000;6352.322307343698;999;7098.572988734955;1;15922.551009605759;1;;0.00104
320;6348.098346894017;1000;6349.216726956322;999;7100.043576970249;1;15918.518208141333;1;;0.00104
319;6344.973346894017;1000;6346.101471894017;999;7101.512005751454;1;15914.456141402066;1;;0.00104
318;6341.8385506557715;1000;6342.976481690254;999;7102.978281411278;1;15910.364667289236;1;;0.00104
317;6338.693896567721;1000;6339.84169530986;999;7104.442410254615;1;15906.243641919784;1;;0.00104
316;6335.539322435229;1000;6336.697051141855;999;7105.9043985587095;1;15902.092919606386;1;;0.00104
315;6332.374765473204;1000;6333.542486992192;999;7107.3642525733085;1;15897.912352837242;1;;0.00104
314;6329.200162298601;1000;6330.377940076378;999;7108.82197852083;1;15893.70179225572;1;;0.00104
313;6326.015448922804;1000;6327.203347011976;999;7110.277582596522;1;15889.461086639736;1;;0.00104
312;6322.82056074389;1000;6324.018643810983;999;7111.731070968615;1;15885.190082880941;1;;0.00104
311;6319.615432538762;1000;6320.8237658720955;999;7113.1824497784855;1;15880.888625963587;1;;0.00104
310;6316.399998455161;1000;6317.618647972846;999;7114.631725140804;1;15876.556558943239;1;;0.00104
309;6313.174192003548;1000;6314.403224261613;999;7116.078903143697;1;15872.193722925173;1;;0.00104
308;6309.937946048855;1000;6311.1774282495035;999;7117.523989848898;1;15867.799957042458;1;;0.00104
307;6306.691192802102;1000;6307.941192802102;999;7118.966991291899;1;15863.37509843389;1;;0.00104
306;6303.433863811873;1000;6304.694450131092;999;7120.407913482101;1;15858.91898222146;1;;0.00104
305;6300.165889955664;1000;6301.43713178573;999;7121.846762402965;1;15854.431441487663;1;;0.00104
304;6296.887201431074;1000;6298.169168644189;999;7123.283544012161;1;15849.912307252484;1;;0.00104
303;6293.597727746864;1000;6294.890490904758;999;7124.718264241716;1;15845.361408449895;1;;0.00104
302;6290.297397713861;1000;6291.601028076897;999;7126.150928998163;1;15840.778571904271;1;;0.00104
301;6286.986139435716;1000;6288.300708972139;999;7127.581544162685;1;15836.16362230626;1;;0.00104
300;6283.663880299503;1000;6284.989461694853;999;7129.010115591256;1;15831.516382188405;1;;0.00104
299;6280.33054696617;1000;6281.667213632837;999;7130.436649114794;1;15826.836671900297;1;;0.00104
298;6276.986065360818;1000;6278.333891447776;999;7131.861150539295;1;15822.124309583545;1;;0.00104
297;6273.630360662833;1000;6274.9894210655175;999;7133.2836256459805;1;15817.379111146052;1;;0.00104
296;6270.263357295829;1000;6271.633727666199;999;7134.704080191435;1;15812.600890236217;1;;0.00104
295;6266.884978917451;1000;6268.266735674209;999;7136.122519907747;1;15807.789458216464;1;;0.00104
294;6263.495148408976;1000;6264.88836874796;999;7137.538950502648;1;15802.944624136497;1;;0.00104
293;6260.093787864758;1000;6261.498549769521;999;7138.95337765965;1;15798.066194705996;1;;0.00104
292;6256.6808185814825;1000;6258.09720083404;999;7140.365807038182;1;15793.153974267045;1;;0.00104
291;6253.256161047237;1000;6254.684243239018;999;7141.776244273724;1;15788.207764765815;1;;0.00104
290;6249.819734930398;1000;6251.259597473354;999;7143.184694977949;1;15783.2273657241;1;;0.00104
289;6246.371459068329;1000;6247.82318320626;999;7144.591164738849;1;15778.212574210042;1;;0.00104
288;6242.911251455873;1000;6244.3749192759415;999;7145.995659120871;1;15773.163184808607;1;;0.00104
287;6239.439029233651;1000;6240.914723678096;999;7147.398183665051;1;15768.078989591379;1;;0.00104
286;6235.9547086761595;1000;6237.44251355421;999;7148.7987438891405;1;15762.959778085915;1;;0.00104
285;6232.458205179656;1000;6233.958205179656;999;7150.197345287743;1;15757.805337244497;1;;0.00104
284;6228.949433249832;1000;6230.461713951586;999;7151.593993332436;1;15752.615451412337;1;;0.00104
283;6225.428306489268;1000;6226.952954376592;999;7152.988693471906;1;15747.389902295265;1;;0.00104
282;6221.894737584675;1000;6223.431840058172;999;7154.381451132073;1;15742.128468926729;1;;0.00104
281;6218.348638293894;1000;6219.898283683965;999;7155.772271716219;1;15736.830927634279;1;;0.00104
280;6214.789919432685;1000;6216.352197012755;999;7157.161160605108;1;15731.49705200538;1;;0.00104
279;6211.218490861256;1000;6212.793490861257;999;7158.54812315712;1;15726.126612852606;1;;0.00104
278;6207.6342614705745;1000;6209.222075090647;999;7159.933164708367;1;15720.719378178252;1;;0.00104
277;6204.037139168417;1000;6205.637858592877;999;7161.316290572821;1;15715.275113138123;1;;0.00104
276;6200.427030865168;1000;6202.040749276719;999;7162.697506042435;1;15709.793580004769;1;;0.00104
275;6196.803842459371;1000;6198.430654053574;999;7164.076816387263;1;15704.274538130072;1;;0.00104
274;6193.167478823007;1000;6194.807478823008;999;7165.454226855582;1;15698.717743906942;1;;0.00104
273;6189.517843786511;1000;6191.171128458043;999;7166.829742674014;1;15693.122950730398;1;;0.00104
272;6185.854840123507;1000;6187.5215067901745;999;7168.20336904764;1;15687.489908957925;1;;0.00104
271;6182.1783695352715;1000;6183.858516594094;999;7169.575111160123;1;15681.818365868983;1;;0.00104
270;6178.488332634902;1000;6180.182059572171;999;7170.944974173823;1;15676.108065623805;1;;0.00104
269;6174.784628931197;1000;6176.492036338605;999;7172.31296322991;1;15670.358749221325;1;;0.00104
268;6171.067156812238;1000;6172.788346403317;999;7173.679083448489;1;15664.57015445639;1;;0.00104
267;6167.335813528656;1000;6169.070888155523;999;7175.043339928707;1;15658.742015875945;1;;0.00104
266;6163.590495176596;1000;6165.3395588470075;999;7176.405737748871;1;15652.874064734611;1;;0.00104
265;6159.831096680356;1000;6161.594254575091;999;7177.766281966558;1;15646.966028949179;1;;0.00104
264;6156.057511774695;1000;6157.83487026526;999;7179.124977618732;1;15641.01763305228;1;;0.00104
263;6152.269632986817;1000;6154.061299653482;999;7180.4818297218535;1;15635.028598145122;1;;0.00104
262;6148.4673516179955;1000;6150.273435268185;999;7181.836843271989;1;15628.998641849314;1;;0.00104
261;6144.650557724865;1000;6146.471168411887;999;7183.190023244926;1;15622.927478257696;1;;0.00104
260;6140.819140100343;1000;6142.65438914249;999;7184.541374596277;1;15616.814817884198;1;;0.00104
259;6136.972986254189;1000;6138.822986254189;999;7185.890902261594;1;15610.660367612669;1;;0.00104
258;6133.111982393185;1000;6134.97684725805;999;7187.238611156473;1;15604.463830644649;1;;0.00104
257;6129.236013400936;1000;6131.115858362177;999;7188.584506176661;1;15598.224906446194;1;;0.00104
256;6125.344962817278;1000;6127.239904451519;999;7189.928592198168;1;15591.943290693487;1;;0.00104
255;6121.438712817278;1000;6123.3488690672775;999;7191.270874077363;1;15585.618675217422;1;;0.00104
254;6117.517144189828;1000;6119.442634385907;999;7192.611356651089;1;15579.250747946997;1;;0.00104
253;6113.5801363158125;1000;6115.521081197703;999;7193.950044736766;1;15572.839192851607;1;;0.00104
252;6109.6275671458525;1000;6111.5840888849825;999;7195.286943132488;1;15566.383689882125;1;;0.00104
251;6105.659313177598;1000;6107.631535399821;999;7196.622056617133;1;15559.88391491072;1;;0.00104
250;6101.675249432578;1000;6103.663297241344;999;7197.955389950466;1;15553.3395396695;1;;0.00104
249;6097.675249432578;1000;6099.679249432579;999;7199.2869478732355;1;15546.750231687853;1;;0.00104
248;6093.659185175551;1000;6095.679265496837;999;7200.616735107278;1;15540.115654228455;1;;0.00104
247;6089.626927111035;1000;6091.663217433616;999;7201.944756355619;1;15533.435466221996;1;;0.00104
246;6085.578344115083;1000;6087.630975694032;999;7203.2710163025695;1;15526.709322200473;1;;0.00104
245;6081.513303464676;1000;6083.582409155733;999;7204.5955196138275;1;15519.93687222913;1;;0.00104
244;6077.431670811615;1000;6079.51738509733;999;7205.918270936579;1;15513.117761836927;1;;0.00104
243;6073.333310155877;1000;6075.435769172271;999;7207.239274899591;1;15506.251631945595;1;;0.00104
242;6069.2180838184295;1000;6071.337425382215;999;7208.558536113312;1;15499.338118797083;1;;0.00104
241;6065.08585241347;1000;6067.222216049834;999;7209.876059169966;1;15492.376853879565;1;;0.00104
240;6060.936474820109;1000;6063.0900017910635;999;7211.191848643651;1;15485.36746385182;1;;0.00104
239;6056.769808153442;1000;6058.940641486776;999;7212.505909090432;1;15478.309570465952;1;;0.00104
238;6052.585707735032;1000;6054.773992253859;999;7213.818245048438;1;15471.202790488509;1;;0.00104
237;6048.3840270627625;1000;6050.589909415704;999;7215.128861037954;1;15464.04673561989;1;;0.00104
236;6044.164617780062;1000;6046.3882464720455;999;7216.437761561514;1;15456.841012411958;1;;0.00104
235;6039.927329644469;1000;6042.168855068198;999;7217.744951103997;1;15449.585222183934;1;;0.00104
234;6035.672010495533;1000;6037.931584963618;999;7219.050434132719;1;15442.278960936364;1;;0.00104
233;6031.398506222029;1000;6033.676283999807;999;7220.354215097516;1;15434.921819263327;1;;0.00104
232;6027.106660728467;1000;6029.402798067523;999;7221.65629843085;1;15427.513382262567;1;;0.00104
231;6022.7963159008805;1000;6025.110971073295;999;7222.956688547885;1;15420.053229443769;1;;0.00104
230;6018.467311571877;1000;6020.80064490521;999;7224.255389846587;1;15412.540934634771;1;;0.00104
